hgnc_id	hugo	chrom	accession	entrez	ensembl	refseq	uniprot
8402	OR7E2P	11q14.2	AF065857	8587	ENSG00000255203		
8424	OR7E4P	11q13.4	AF065864	8585	ENSG00000255261		
8435	OR7E5P	11q12.1	AK055955	219445	ENSG00000214880		
8457	OR7E7P	7q21.3		392752	ENSG00000238228		
8458	OR7E8P	8p23.1	AB065553	346708	ENSG00000177400	NG_002207	
8381	OR7E10P	8p23.1	AF399403	10823	ENSG00000254724		
8382	OR7E11P	11q13.2	AF065853	10822	ENSG00000254447		
8383	OR7E12P	11p15.4	AF065854	10821	ENSG00000189398		
8384	OR7E13P	11q14.2	AF065855	10820	ENSG00000197882		
8385	OR7E14P	11p15.1	AF065856	10819	ENSG00000184669		
8386	OR7E15P	8p23.1	AF065873	8588	ENSG00000254917		
8387	OR7E16P	19p13.2	U86252	26473	ENSG00000267775		
8389	OR7E18P	19p13.2		390885	ENSG00000180926		
8390	OR7E19P	19p13.2		26651	ENSG00000225980		
8393	OR7E21P	3q22.1		9432	ENSG00000251178		
8394	OR7E22P	3p12.3	AF042089	9431	ENSG00000179799		
8395	OR7E23P	21q22.11	AF399396	391279	ENSG00000228433		
8396	OR7E24	19p13.2	Y10529	26648			Q6IFN5
8397	OR7E25P	19p13.2		26647	ENSG00000187847		
8398	OR7E26P	10p13	U86301	401637	ENSG00000228547		
8400	OR7E28P	2q24.1		26645	ENSG00000251491		
8401	OR7E29P	3q21.2		26644	ENSG00000243429	NG_004130	
8404	OR7E31P	9q22.2		375601	ENSG00000185074		
8406	OR7E33P	13q21.32	AL353580	26640	ENSG00000226537		
8408	OR7E35P	4p16.1		391632	ENSG00000250425	NG_004371	
8409	OR7E36P	13q14.11	AA574056	26637	ENSG00000205240	NG_004129	
8410	OR7E37P	13q14.11	AL354833	100506759	ENSG00000215480		
8411	OR7E38P	7q21.3		389537	ENSG00000183444		
8412	OR7E39P	7p22.1		253933	ENSG00000273252		
8415	OR7E41P	11p15.2	AF065867	8583	ENSG00000250640		
8417	OR7E43P	4p16.3	U86267	26475	ENSG00000249844		
8420	OR7E46P	2p13.3		402077	ENSG00000234485		
8421	OR7E47P	12q13.13	X87825	26628	ENSG00000257542	NG_004128	
8428	OR7E53P	3q21.2	U86262	26478	ENSG00000239978		
8430	OR7E55P	3p12.3		391548	ENSG00000230655	NG_004370	
8434	OR7E59P	7p22.1		402249	ENSG00000250561		
8438	OR7E62P	2p13.3	U86259	26479	ENSG00000234896		
8442	OR7E66P	3p12.3		26614	ENSG00000243674		
14688	OR7E83P	4p16.1		391630	ENSG00000249866		
14690	OR7E84P	4p16.1		390288			
14692	OR7E85P	4p16.1	AW009208	442105	ENSG00000250884		
14694	OR7E86P	4p16.1		442104	ENSG00000248364		
14709	OR7E87P	11q13.4	AP000867	8586	ENSG00000184055		
14730	OR7E89P	2q24.1		79540	ENSG00000243792		
14733	OR7E90P	2q24.1		79537	ENSG00000188668		
14747	OR7E91P	2p13.3	BC030991	79315	ENSG00000205847		
14780	OR7E93P	3q21.2		79282	ENSG00000228963	NG_002225	
14789	OR7E94P	4q21.21	AC013662	79273	ENSG00000249646		
14815	OR7E96P	8p23.1	AC025126	401450	ENSG00000227013		
14834	OR7E97P	3q21.2		79492	ENSG00000179170	NG_002256	
15059	OR7E99P	4p16.3		81419	ENSG00000250710		
15048	OR7E100P	3q13.2	AC024709	81430	ENSG00000242525		
15342	OR7E101P	13q14.13	AL157365	81138	ENSG00000227019		
15043	OR7E102P	2q11.1	AC009237	400984	ENSG00000168992		
15343	OR7E104P	13q21.31	AI799130	81137	ENSG00000278380		
15364	OR7E105P	14q22.1		81116	ENSG00000258423		
15365	OR7E106P	14q22.1		81115	ENSG00000258550		
15117	OR7E108P	9q22.2	AL354862	81363	ENSG00000270432		
15118	OR7E109P	9q22.2		401540	ENSG00000236316		
15126	OR7E110P	10p13		81354	ENSG00000235623		
15344	OR7E111P	13q21.32	AC023058	81136	ENSG00000231667		
15127	OR7E115P	10p13	AL157391	81353	ENSG00000182531		
15122	OR7E116P	9q22.2		81358	ENSG00000225072		
15303	OR7E117P	11p15.4	AC060812	399857	ENSG00000238161		
15049	OR7E121P	3p12.3	AC067827	402133	ENSG00000244222		
15050	OR7E122P	3p25.3	AC034187	81428	ENSG00000215160	NG_004265	
15098	OR7E125P	8p23.1	AF228730	389616	ENSG00000177306		
15304	OR7E126P	11q13.4	AI085560	81176	ENSG00000254593		
15305	OR7E128P	11q13.4	AP000719	81175	ENSG00000228915		
15052	OR7E129P	3q22.1		391576	ENSG00000180770	NG_004264	
15053	OR7E130P	3q21.2		389144	ENSG00000234458	NG_004314	
19557	OR7E136P	7p22.1		155340	ENSG00000205897	NG_004291	
19561	OR7E140P	12p13.31		344729	ENSG00000238152	NG_004309	
19618	OR7E145P	11q13.2		390215	ENSG00000235855	NG_004336	
19642	OR7E148P	12p13.31		282801	ENSG00000214487	NG_004303	
19589	OR7E149P	12p13.31		282756	ENSG00000177586	NG_004297	
31309	OR7E154P	8p23.1		403296	ENSG00000254715		
31310	OR7E155P	13q14.11		403297	ENSG00000234655		
31311	OR7E156P	13q21.31		283491	ENSG00000274052		
31231	OR7E157P	8p23.1		403219	ENSG00000233176		
31232	OR7E158P	8p23.1		392194	ENSG00000254948		
31312	OR7E159P	14q22.1		403299	ENSG00000258849		
31233	OR7E160P	8p23.1		402333			
31234	OR7E161P	8p23.1		389626	ENSG00000206014		
28374	OR7E162P	4p16.3		442101	ENSG00000234386	NG_004863	
45040	OR7E163P	4p16.3		100131415	ENSG00000251166		
8465	OR7G1	19p13.2		125962	ENSG00000161807		Q8NGA0
8466	OR7G2	19p13.2		390882	ENSG00000170923		Q8NG99
8467	OR7G3	19p13.2		390883	ENSG00000170920		Q8NG95
31313	OR7G15P	19p13.2		403300	ENSG00000275787		
8468	OR7H1P	19p13.2	AF399427	390886	ENSG00000226480		
31314	OR7H2P	5q21.1		403301	ENSG00000251261		
15366	OR7K1P	14q12	AL132827	81114	ENSG00000258275		
14827	OR7L1P	Xq26.2		79499	ENSG00000232787		
15128	OR7M1P	10q26.3		81352	ENSG00000273336		
8469	OR8A1	11q24.2	BK004495	390275	ENSG00000196119	NM_001005194	Q8NGG7
15306	OR8A2P	11q24.2		390273	ENSG00000255510		
31315	OR8A3P	11q24.2		403302	ENSG00000255315		
8470	OR8B1P	11q24.2	AF065875	8582	ENSG00000227737		
8471	OR8B2	11q24.2	AB065826	26595	ENSG00000284680	NM_001005468	Q96RD0
8472	OR8B3	11q24.2	AB065827	390271	ENSG00000284609	NM_001005467	Q8NGG8
8473	OR8B4	11q24.2	AB065831	283162	ENSG00000280090	NM_001005196	Q96RC9
8474	OR8B5P	11q24.2		26592	ENSG00000255030		
8475	OR8B6P	11q24.2		26591	ENSG00000255225		
8476	OR8B7P	11q24.2		26590	ENSG00000254976		
8477	OR8B8	11q24.2	AF238488	26493	ENSG00000197125	NM_012378	Q15620
14746	OR8B9P	11q24.2	AF179765	79316	ENSG00000229386		
14751	OR8B10P	11q24.2		390274	ENSG00000254646		
15307	OR8B12	11q24.2		219858	ENSG00000170953		Q8NGG6
8478	OR8C1P	11q24.2	AF065872	8580	ENSG00000229254		
8481	OR8D1	11q24.2	AF238489	283159	ENSG00000196341	NM_001002917	Q8WZ84
8482	OR8D2	11q24.2	AF162668	283160	ENSG00000279116	NM_001002918	Q9GZM6
14840	OR8D4	11q24.1	AB065761	338662	ENSG00000181518	NM_001005197	Q8NGM9
14691	OR8F1P	11q24.2		390269	ENSG00000239426		
8484	OR8G1	11q24.2	AB065946	26494	ENSG00000197849	NM_001002905	Q15617
8485	OR8G2P	11q24.2	X89669	26492	ENSG00000181214	NM_001007249	Q6IF36
14698	OR8G3P	11q24.2		387815	ENSG00000255425		P0DMU2
19622	OR8G5	11q24.2	BK004516	219865	ENSG00000255298	NM_001005198	Q8NG78
19625	OR8G7P	11q24.2		282786	ENSG00000276316	NG_004628	
14824	OR8H1	11q12.1	AB065836	219469	ENSG00000181693	NM_001005199	Q8NGG4
15308	OR8H2	11q12.1	AB065657	390151	ENSG00000181767	NM_001005200	Q8N162
15309	OR8H3	11q12.1	AB065840	390152	ENSG00000181761	NM_001005201	Q8N146
14828	OR8I1P	11q12.1		79498	ENSG00000255461		
15310	OR8I2	11q12.1	AB065656	120586	ENSG00000172154	NM_001003750	Q8N0Y5
31316	OR8I4P	11q12.1		403303	ENSG00000254524		
14855	OR8J1	11q12.1	AB065748	219477	ENSG00000172487	NM_001005205	Q8NGP2
15311	OR8J2	11q12.1		81169	ENSG00000254658		Q8NGG1
15312	OR8J3	11q12.1		81168	ENSG00000167822	NM_001004064	Q8NGG0
14831	OR8K1	11q12.1	AB065835	390157	ENSG00000150261	NM_001002907	Q8NGG5
14832	OR8K2P	11q12.1		79494	ENSG00000255134		
15313	OR8K3	11q12.1	AB065541	219473	ENSG00000280314	NM_001005202	Q8NH51
15314	OR8K4P	11q12.1		81166	ENSG00000254947		
15315	OR8K5	11q12.1	BK004347	219453	ENSG00000181752	NM_001004058	Q8NH50
15316	OR8L1P	11q12.1		81164	ENSG00000254903		
15317	OR8Q1P	11q24.2		81163	ENSG00000255341		
15318	OR8R1P	11q13.4	AP002351	81162	ENSG00000256347		
19628	OR8S1	12q13.2		341568			Q8NH09
31317	OR8S21P	12q13.11		403304	ENSG00000273434		
19630	OR8T1P	12q13.11		282791	ENSG00000226413	NG_004301	
19611	OR8U1	11q12.1	AB065603	219417	ENSG00000172199	NM_001005204	Q8NH10
27538	OR8U8	11q1 alternate reference locus	JH159136	504189		NM_001013356	P0C7N1
29166	OR8U9	11q1 alternate reference locus	JH159136	504190		NM_001013357	P0C7N5
19613	OR8V1P	11q12.1		282776	ENSG00000230213	NG_004299	
31318	OR8X1P	11q24.2		403305	ENSG00000255048		
8486	OR9A1P	7q34	X64982	26495	ENSG00000237621		Q8NGU1
15093	OR9A2	7q34		135924	ENSG00000179468		Q8NGT5
15094	OR9A3P	7q34		392106	ENSG00000240031		
15095	OR9A4	7q34		130075	ENSG00000258083	NM_001001656	Q8NGU2
15319	OR9G1	11q12.1	AB065500	390174	ENSG00000174914	NM_001005213	Q8NH87
15320	OR9G2P	11q12.1		81160	ENSG00000254825		
15321	OR9G3P	11q12.1		81159	ENSG00000181325		
15322	OR9G4	11q12.1	BK004400	283189	ENSG00000172457	NM_001005284	Q8NGQ1
31940	OR9G9	11q11 alternate reference locus	JH159137	504191		NM_001013358	P0C7N8
15038	OR9H1P	1q44		81439	ENSG00000228336		
14718	OR9I1	11q12.1	AB065733	219954	ENSG00000172377	NM_001005211	Q8NGQ6
15324	OR9I2P	11q12.1	AF179762	81156	ENSG00000186508		
15325	OR9I3P	11q12.1		81155	ENSG00000272685		
15338	OR9K1P	12q13.2		121360	ENSG00000196534		
15339	OR9K2	12q13.2	BK004326	441639	ENSG00000170605		Q8NGE7
14761	OR9L1P	11q12.1	AC018807	79301	ENSG00000255131		
15327	OR9M1P	11q12.1		81153	ENSG00000186124		
15096	OR9N1P	7q34		81383	ENSG00000244292		
15097	OR9P1P	7q34		81382	ENSG00000239293		
14724	OR9Q1	11q12.1	AB065734	219956		NM_001005212	Q8NGQ5
15328	OR9Q2	11q12.1	AB065859	219957	ENSG00000186513	NM_001005283	Q8NGE9
15340	OR9R1P	12q13.2		81140	ENSG00000224622		
31288	OR9S24P	2q37.3		403275	ENSG00000231278		
8161	OR10A2	11p15.4	BK004293	341276	ENSG00000170790	NM_001004460	Q9H208
8162	OR10A3	11p15.4	BK004404	26496	ENSG00000170683	NM_001003745	P58181
15130	OR10A4	11p15.4	AF209506	283297	ENSG00000170782	NM_207186	Q9H209
15131	OR10A5	11p15.4	AF324499	144124	ENSG00000166363	NM_178168	Q9H207
15132	OR10A6	11p15.4	AB065515	390093	ENSG00000279000	NM_001004461	Q8NH74
15329	OR10A7	12q13.2	BK004327	121364	ENSG00000179919		Q8NGE5
14989	OR10AA1P	1q23.1		81487	ENSG00000180409		
14804	OR10AB1P	11p15.4		390091	ENSG00000176716		
14758	OR10AC1	7q35		392133	ENSG00000176510		Q8NH08
14819	OR10AD1	12q13.11		121275	ENSG00000172640		Q8NGE0
14990	OR10AE1P	1q23.2		81486	ENSG00000271890		
31235	OR10AE3P	12q13.2		403223	ENSG00000272837		
19606	OR10AF1P	11q12.1		282769	ENSG00000255416	NG_004298	
19607	OR10AG1	11q12.1	AB065594	282770	ENSG00000174970	NM_001005491	Q8NH19
19647	OR10AH1P	7p22.1		402246		NG_004397	
31236	OR10AK1P	11q12.1		403224	ENSG00000254807		
8163	OR10B1P	19p13.12	AC003956	401903	ENSG00000267961		
8165	OR10C1	6p22.1		442194	ENSG00000206474		Q96KK4
8166	OR10D1P	11q24.2	X64981	26541	ENSG00000196403		
8168	OR10D3	11q24.2	X64983	26497	ENSG00000197309		Q8NH80
14770	OR10D4P	11q24.2		390266	ENSG00000186268		Q8NGN7
14838	OR10D5P	11q24.2		79488	ENSG00000213182		
8169	OR10G1P	14q11.2		26540	ENSG00000273586		
8170	OR10G2	14q11.2		26534	ENSG00000255582		Q8NGC3
8171	OR10G3	14q11.2		26533	ENSG00000169208		Q8NGC4
14809	OR10G4	11q24.2	AB065757	390264	ENSG00000254737	NM_001004462	Q8NGN3
14811	OR10G5P	11q24.2		79515	ENSG00000226461		
14836	OR10G6	11q24.1	AB065508	79490	ENSG00000198674	NG_002255	Q8NH81
14842	OR10G7	11q24.2	AB065754	390265	ENSG00000182634	NM_001004463	Q8NGN6
14845	OR10G8	11q24.2	AB065755	219869	ENSG00000234560	NM_001004464	Q8NGN5
15129	OR10G9	11q24.2	AB065756	219870	ENSG00000236981	NM_001001953	Q8NGN4
8172	OR10H1	19p13.1	AC004510	26539			Q9Y4A9
8173	OR10H2	19p13.1	AC004597	26538			O60403
8174	OR10H3	19p13.1		26532			O60404
15388	OR10H4	19p13.12	AC011517	126541	ENSG00000176231		Q8NGA5
15389	OR10H5	19p13.12	AC011537	284433	ENSG00000172519		Q8NGA6
8175	OR10J1	1q23.2	X64995	26476	ENSG00000196184	NM_012351	P30954
14991	OR10J2P	1q23.2		391117	ENSG00000248642		
14992	OR10J3	1q23.2		441911	ENSG00000196266		Q5JRS4
15408	OR10J4	1q23.2		391121	ENSG00000249730		P0C629
14993	OR10J5	1q23.2		127385	ENSG00000184155	NM_001004469	Q8NHC4
14994	OR10J6P	1q23.2		401973	ENSG00000158731		Q8NGY7
19637	OR10J7P	1q23.2		391119	ENSG00000248442	NG_004365	
19638	OR10J8P	1q23.2		343409	ENSG00000251686	NG_004308	
19639	OR10J9P	1q23.2		391120	ENSG00000249197	NG_004366	
14693	OR10K1	1q23.1	AP002532	391109	ENSG00000173285		Q8NGX5
14826	OR10K2	1q23.1	AB065642	391107	ENSG00000180708	NM_001004476	Q6IF99
14689	OR10N1P	11q24.2		390267	ENSG00000213181		
15378	OR10P1	12q13.2	BK004259	121130	ENSG00000175398		Q8NGE3
15134	OR10Q1	11q12.1	AB065735	219960	ENSG00000180475	NM_001004471	Q8NGQ4
15135	OR10Q2P	11q12.1		81345	ENSG00000272900		
14813	OR10R1P	1q23.1		79513	ENSG00000227445		
14820	OR10R2	1q23.1	AB065640	343406	ENSG00000198965	NM_001004472	Q8NGX6
14829	OR10R3P	1q23.1		391110	ENSG00000198703		
14807	OR10S1	11q24.1	BK004509	219873	ENSG00000196248	NM_001004474	Q8NGN2
14812	OR10T1P	1q23.1		79514	ENSG00000203758		
14816	OR10T2	1q23.1	AB065643	128360	ENSG00000186306	NM_001004475	Q8NGX3
15332	OR10U1P	12q13.2		390318	ENSG00000227423		
15136	OR10V1	11q12.1	AB065807	390201	ENSG00000172289	NM_001005324	Q8NGI7
15137	OR10V2P	11q12.1	AW847973	81343	ENSG00000255538		
15138	OR10V3P	11q12.1		81342	ENSG00000254743		
31237	OR10V7P	14q21.2		403225			
15139	OR10W1	11q12.1	AB065850	81341	ENSG00000172772	NM_207374	Q8NGF6
14995	OR10X1	1q23.1	BK004194	128367	ENSG00000279111	NM_001004477	Q8NGY0
15140	OR10Y1P	11q12.1	AC021809	81340	ENSG00000254403		
14996	OR10Z1	1q23.1	AB065635	128368	ENSG00000198967	NM_001004478	Q8NGY1
8176	OR11A1	6p22.2-p21.31			ENSG00000204694		Q9GZK7
15345	OR11G1P	14q11.2		390438	ENSG00000258468		
15346	OR11G2	14q11.2		390439	ENSG00000196832		Q8NGC1
15404	OR11H1	22q11.1	AP000535, AF399611	81061	ENSG00000130538	NM_001005239	Q8NG94
14716	OR11H2	14q11.2	AB065607, BK004489	79334	ENSG00000258453	NM_001197287	Q8NH07
15367	OR11H3P	15q11.2		81113	ENSG00000258721		
15347	OR11H4	14q11.2		390442	ENSG00000176198		Q8NGC9
15348	OR11H5P	14q11.2		390440	ENSG00000258625		
15349	OR11H6	14q11.2		122748	ENSG00000176219		Q8NGC7
15350	OR11H7	14q11.2		390441	ENSG00000258806		Q8NGC8
30738	OR11H12	14q11.2		440153	ENSG00000257115	NM_001013354	B2RN74
29997	OR11H13P	14q11.2		440159	ENSG00000196143		
14997	OR11I1P	1p13.3	AC025375	81479	ENSG00000232791		
15369	OR11J1P	15q11.2		81111			
15370	OR11J2P	15q11.2	AC021585	81110	ENSG00000258855		
31238	OR11J5P	15q11.2		403226	ENSG00000258494		
38588	OR11J6P	15q11.2		100288148			
38589	OR11J7P	15q11.2		100288112			
15371	OR11K1P	15q11.2		81109	ENSG00000259324		
19635	OR11K2P	14q11.2		401742	ENSG00000258438		
14998	OR11L1	1q44	AB065646	391189	ENSG00000197591	NM_001001959	Q8NGX0
15333	OR11M1P	12q13.11	AC009775	121270	ENSG00000224709		
19582	OR11N1P	Xq26.2		392540	ENSG00000185903	NG_004381	
19636	OR11P1P	14q11		282795		NG_004302	
31239	OR11Q1P	Xq26.1		403227	ENSG00000237650		
8177	OR12D1	6p22.1		26530	ENSG00000251608		P0DN82
8178	OR12D2	6p22.1		26529	ENSG00000280236		P58182
13963	OR12D3	6p22.1		81797	ENSG00000112462		Q9UGF7
14772	OR13A1	10q11.21	AB065728	79290	ENSG00000256574	NM_001004297	Q8NGR1
14699	OR13C1P	9q31.1		392377	ENSG00000235248		
14701	OR13C2	9q31.1		392376	ENSG00000276119	NM_001004481	Q8NGS9
14704	OR13C3	9q31.1		138803	ENSG00000204246		Q8NGS6
14722	OR13C4	9q31.1		138804	ENSG00000148136		Q8NGS5
15100	OR13C5	9q31.1		138799	ENSG00000277556	NM_001004482	Q8NGS8
15101	OR13C6P	9p13.3		392311	ENSG00000179443		Q8NH95
15102	OR13C7	9p13.3		81377	ENSG00000243641		P0DN81
15103	OR13C8	9q31.1		138802	ENSG00000186943		Q8NGS7
15104	OR13C9	9q31.1		286362	ENSG00000136839		Q8NGT0
14695	OR13D1	9q31.1		286365	ENSG00000179055		Q8NGV5
15105	OR13D2P	9q31.1		392375	ENSG00000237443		
15106	OR13D3P	9q31.1		402374	ENSG00000188712		
15107	OR13E1P	9p13.3		392308	ENSG00000236083		
14723	OR13F1	9q31.1		138805	ENSG00000186881		Q8NGS4
14999	OR13G1	1q44	AB065623	441933	ENSG00000197437	NM_001005487	Q8NGZ3
14755	OR13H1	Xq26.2		347468	ENSG00000171054		Q8NG92
14732	OR13I1P	9q31.1		79538	ENSG00000273423		
15108	OR13J1	9p13.3		392309	ENSG00000168828		Q8NGT2
14721	OR13K1P	Xq26.2		402424	ENSG00000237225		
31240	OR13Z1P	1q21.1		403228	ENSG00000226653		
31241	OR13Z2P	1q21.1		403229	ENSG00000272443		
31242	OR13Z3P	1q21.1		403230	ENSG00000272480		
15024	OR14A2	1q44	AB065620	388761	ENSG00000241128	NM_001355292	Q96R54
15022	OR14A16	1q44	BK004366	284532	ENSG00000196772	NM_001001966	Q8NHC5
15026	OR14C36	1q44	BK004466	127066	ENSG00000177174	NM_001001918	Q8NHC7
19575	OR14I1	1q44		401994	ENSG00000189181	NM_001004734	A6ND48
13971	OR14J1	6p22.1		442191	ENSG00000204695		Q9UGF5
15025	OR14K1	1q44	BK004377	343170	ENSG00000153230	NM_001004732	Q8NGZ2
15023	OR14L1P	1q44		127617	ENSG00000198452	NG_004286	Q8NHC6
8316	OR51A1P	11p15.4		26537	ENSG00000176752	NG_002199	
14764	OR51A2	11p15.4	AB065797	401667	ENSG00000205496	NM_001004748	Q8NGJ7
14794	OR51A3P	11p15.4		79532	ENSG00000227023		
14795	OR51A4	11p15.4	AB065798	401666	ENSG00000205497	NM_001005329	Q8NGJ6
14801	OR51A5P	11p15.4		79525	ENSG00000225003		
15187	OR51A6P	11p15.4		390046	ENSG00000197023		
15188	OR51A7	11p15.4	AB065525	119687	ENSG00000176895	NM_001004749	Q8NH64
15189	OR51A8P	11p15.4		401662	ENSG00000197984		
15190	OR51A9P	11p15.4		390039	ENSG00000180723		
15185	OR51A10P	11p15.4		81295	ENSG00000230484		
31278	OR51AB1P	11p15.4		403265	ENSG00000229093		
14703	OR51B2	11p15.4	AF399503	79345	ENSG00000279012	NM_033180	Q9Y5P1
14706	OR51B3P	11p15.4		79342	ENSG00000223735		
14708	OR51B4	11p15.4	BC069094	79339	ENSG00000183251	NM_033179	Q9Y5P0
19599	OR51B5	11p15.4	BK004430	282763	ENSG00000242180	NM_001005567	Q9H339
19600	OR51B6	11p15.4		390058	ENSG00000176239	NM_001004750	Q9H340
31279	OR51B8P	11p15.4		403266	ENSG00000236359		
15191	OR51C1P	11p15.4		401661	ENSG00000197674		
31280	OR51C4P	11p15.4		390041	ENSG00000272664		
15193	OR51D1	11p15.4	AB065855	390038	ENSG00000197428	NM_001004751	Q8NGF3
15194	OR51E1	11p15.4	AY775731	143503	ENSG00000180785	NM_152430	Q8TCB6
15195	OR51E2	11p15.4	AY033942	81285	ENSG00000167332	NM_030774	Q9H255
15196	OR51F1	11p15.4	BK004771	256892	ENSG00000280021	NM_001004752	A6NGY5
15197	OR51F2	11p15.4	BK004281	119694	ENSG00000176925	NM_001004753	Q8NH61
31281	OR51F3P	11p15.4		390043	ENSG00000272559		
31282	OR51F4P	11p15.4		390044	ENSG00000273051		
31283	OR51F5P	11p15.4		390040			
14738	OR51G1	11p15.4	AB065793	79324	ENSG00000278870	NM_001005237	Q8NGK1
15198	OR51G2	11p15.4	AB065794	81282	ENSG00000176893	NM_001005238	Q8NGK0
14833	OR51H1	11p15.4		401663	ENSG00000176904		Q8NH63
15199	OR51H2P	11p15.4		401664	ENSG00000198217		
15200	OR51I1	11p15.4	BK004429	390063	ENSG00000167359	NM_001005288	Q9H343
15201	OR51I2	11p15.4	BK004381	390064	ENSG00000187918	NM_001004754	Q9H344
14856	OR51J1	11p15.4		79470	ENSG00000184321	NG_002252	Q9H342
15202	OR51K1P	11p15.4		81278	ENSG00000248424		
14759	OR51L1	11p15.4	AB065799	119682	ENSG00000176798	NM_001004755	Q8NGJ5
14847	OR51M1	11p15.4	BK004382	390059	ENSG00000184698	NM_001004756	Q9H341
14757	OR51N1P	11p15.4		119696	ENSG00000176951		
14762	OR51P1P	11p15.4		79300	ENSG00000224300		
14851	OR51Q1	11p15.4	AB065531	390061	ENSG00000167360	NM_001004757	Q8NH59
15203	OR51R1P	11p15.4		390034	ENSG00000237272		
15204	OR51S1	11p15.4	AB065796	119692	ENSG00000176922	NM_001004758	Q8NGJ8
15205	OR51T1	11p15.4	BK004283	401665	ENSG00000176900	NM_001004759	Q8NGJ9
19597	OR51V1	11p15.4	BK004432	283111	ENSG00000176742	NM_001004760	Q9H2C8
8318	OR52A1	11p15.4	AF154673	23538	ENSG00000182070	NM_012375	Q9UKL2
19579	OR52A4P	11p15.4		390053	ENSG00000205494	NG_029079	A6NMU1
19580	OR52A5	11p15.4	BK004433	390054	ENSG00000171944	NM_001005160	Q9H2C5
15206	OR52B1P	11p15.4		81274	ENSG00000180909		
15207	OR52B2	11p15.4	AB065763	255725	ENSG00000255307	NM_001004052	Q96RD2
15208	OR52B3P	11p15.4		387747	ENSG00000175800		
15209	OR52B4	11p15.4	AB065792	143496	ENSG00000221996	NM_001005161	Q8NGK2
15210	OR52B5P	11p15.4		81270	ENSG00000231049		
15211	OR52B6	11p15.4	AB065858	340980	ENSG00000187747	NM_001005162	Q8NGF0
15212	OR52D1	11p15.4	BK004276	390066	ENSG00000181609	NM_001005163	Q9H346
14766	OR52E1	11p15.4		79296	ENSG00000273085		Q8NGJ3
14769	OR52E2	11p15.4	AB065800	119678	ENSG00000176787	NM_001005164	Q8NGJ4
14793	OR52E3P	11p15.4		79533	ENSG00000226157		
15213	OR52E4	11p15.4	AB065817	390081	ENSG00000180974	NM_001005165	Q8NGH9
15214	OR52E5	11p15.4	AB065536	390082	ENSG00000277932	NM_001005166	Q8NH55
15215	OR52E6	11p15.4	AB065815	390078		NM_001005167	Q96RD3
15216	OR52E7P	11p15.4		81264	ENSG00000233563		
15217	OR52E8	11p15.4	BK004301	390079	ENSG00000183269	NM_001005168	Q6IFG1
15218	OR52H1	11p15.4	AB065802	390067	ENSG00000181616	NM_001005289	Q8NGJ2
15219	OR52H2P	11p15.4		81261	ENSG00000248553		
15220	OR52I1	11p15.4	BK004371	390037		NM_001005169	Q8NGK6
15221	OR52I2	11p15.4	BK004264	143502	ENSG00000226288	NM_001005170	Q8NH67
14760	OR52J1P	11p15.4		79302	ENSG00000203560		
14797	OR52J2P	11p15.4		79529	ENSG00000230261		
14799	OR52J3	11p15.4	AB065530	119679	ENSG00000205495	NM_001001916	Q8NH60
15222	OR52K1	11p15.4	AB065790	390036	ENSG00000196778	NM_001005171	Q8NGK4
15223	OR52K2	11p15.4	AB065791	119774	ENSG00000181963	NM_001005172	Q8NGK3
15224	OR52K3P	11p15.4	AF143328	390035	ENSG00000225101		
14785	OR52L1	11p15.4	AB065819	338751	ENSG00000183313	NM_001005173	Q8NGH7
14788	OR52L2P	11p15.4		79274	ENSG00000262980		Q8NGH6
15225	OR52M1	11p15.4	AB065789	119772	ENSG00000197790	NM_001004137	Q8NGK5
15226	OR52M2P	11p15.4		338637	ENSG00000226616		
14853	OR52N1	11p15.4	AB065538	79473	ENSG00000181001	NM_001001913	Q8NH53
15228	OR52N2	11p15.4	AB065816	390077	ENSG00000180988	NM_001005174	Q8NGI0
15229	OR52N3P	11p15.4		81251	ENSG00000236965		
15230	OR52N4	11p15.4	AB065813	390072	ENSG00000181074	NM_001005175	Q8NGI2
15231	OR52N5	11p15.4	AB065535	390075	ENSG00000181009	NM_001001922	Q8NH56
15232	OR52P1P	11p15.4		81248	ENSG00000181109		Q8NH57
15233	OR52P2P	11p15.4		119775	ENSG00000171999		
15234	OR52Q1P	11p15.4		81246	ENSG00000277514		
15235	OR52R1	11p15.4	BK004282	119695	ENSG00000279270	NM_001005177	Q8NGF1
14805	OR52S1P	11p15.4		79521	ENSG00000237354		
15236	OR52T1P	11p15.4		81244	ENSG00000233646		
15237	OR52U1P	11p15.4		81243	ENSG00000232381		
15238	OR52V1P	11p15.4		81242	ENSG00000249633		
15239	OR52W1	11p15.4	AB065511	120787	ENSG00000175485	NM_001005178	Q6IF63
14790	OR52X1P	11p15.4		79272	ENSG00000234895		
15240	OR52Y1P	11p15.4		81240	ENSG00000231070		
19596	OR52Z1	11p15.4		283110	ENSG00000176748	NG_004304	P0C646
15241	OR55B1P	11p15.4		390030	ENSG00000231548		
14781	OR56A1	11p15.4	AB065821	120796	ENSG00000180934	NM_001001917	Q8NGH5
14786	OR56A3	11p15.4		390083	ENSG00000184478	NM_001003443	Q8NH54
14791	OR56A4	11p15.4	BK004255	120793	ENSG00000183389	NM_001005179	Q8NGH8
14792	OR56A5	11p15.4		390084		XM_001715165	P0C7T3
15244	OR56A7P	11p15.4		81236	ENSG00000255481		
