drug_name,BT084
TNFRSF12A,-0.4343
NPBWR1,-0.43439999999999995
SFPQ,-0.4351
ATPase inhibitor,-0.4351
P4HA1,-0.43520000000000003
JNJ-16259685,-0.4353
linoleamide,-0.43560000000000004
carbidopa,-0.4357
BRD-K97274161,-0.436
SA-792541,-0.4361
GPR119,-0.4361
PISD,-0.4364
RORC,-0.4365
NPDC1,-0.43670000000000003
ATP5L,-0.4368
SMARCA5,-0.43700000000000006
vicriviroc,-0.4375
TSG101,-0.4376
TWF2,-0.4382
ALDH3B1,-0.43829999999999997
VRK1,-0.4389
everolimus,-0.439
GPR112,-0.4391
TCF12,-0.43920000000000003
GR-235,-0.43939999999999996
RIPK2,-0.43939999999999996
PI4KAP2,-0.43939999999999996
PRDX2,-0.4396
SUPT16H,-0.44
PPARD,-0.44
pinacidil,-0.4401
GYG1,-0.44020000000000004
CHCHD7,-0.4403
RHOBTB1,-0.4403
ouabain,-0.44060000000000005
IGFBP7,-0.4409
NDUFS7,-0.4409
XAV-939,-0.4412
Aminoacyl tRNA synthetases class II LOF,-0.4416
PLA2G4A,-0.44170000000000004
PMPCB,-0.44170000000000004
CRK,-0.44179999999999997
PSMD1,-0.44189999999999996
TNF,-0.4422
BNIP3L,-0.4428
MKX,-0.4432
PPP4C,-0.4434
LRRC40,-0.4434
CITCO,-0.4435
CTBP1,-0.4435
IRF6,-0.4435
CD83,-0.4437
BMPR1A,-0.444
WDTC1,-0.444
SLC25A24,-0.4443
BRD-A18279961,-0.4443
AZD-6482,-0.44439999999999996
CFB,-0.4446
HOXB13,-0.4447
POLR3E,-0.4449
KLK6,-0.44530000000000003
pipamperone,-0.44530000000000003
CDA,-0.4454
RAVER1,-0.4454
eicosadienoic-acid,-0.4456
SLC3A2,-0.4457
UBB,-0.4458
procainamide,-0.4459
DUSP14,-0.44630000000000003
nisoxetine,-0.44630000000000003
ANGPT1,-0.44659999999999994
Rho associated kinase inhibitor,-0.44670000000000004
ASF1A,-0.44670000000000004
COPZ1,-0.4471
CLK2,-0.4471
ZNF677,-0.4476
SNX6,-0.4476
DVL2,-0.44799999999999995
MICALL1,-0.4482
MEF2A,-0.4483
APOA1,-0.4487
navitoclax,-0.4489
SUPT5H,-0.4489
PHF21B,-0.4489
ANAPC5,-0.44920000000000004
STAT6,-0.45020000000000004
VDR,-0.45039999999999997
CEACAM1,-0.45039999999999997
SNRK,-0.4507
methazolamide,-0.4507
GATAD2B,-0.4514
CAM-9-026,-0.4514
CNOT8,-0.4522
PSPH,-0.4524
KIAA0355,-0.4524
UB-165,-0.4525
BNIP2,-0.45270000000000005
TES,-0.45289999999999997
HSF1,-0.4533
CACNA1C,-0.45380000000000004
RRM1,-0.45409999999999995
imipramine,-0.4549
AKR1C3,-0.4551
ATP2A2,-0.45520000000000005
PTS,-0.45520000000000005
FABP4,-0.45549999999999996
SB-200646,-0.456
MAP7,-0.4562
CTSL2,-0.45640000000000003
TDRD9,-0.4572
NOD2,-0.4578
JNJ-38877605,-0.4578
SYF2,-0.4579
DKC1,-0.4585
PLCB1,-0.45880000000000004
DFNB31,-0.45909999999999995
corticosterone,-0.4593
STAT1,-0.4593
C1QBP,-0.4596
meclofenamic-acid,-0.46020000000000005
PI4KA,-0.4608
TP53,-0.46090000000000003
S100A4,-0.46090000000000003
FBXL12,-0.46140000000000003
RHOC,-0.4618
nor-binaltorphimine,-0.4618
darinaparsin,-0.4619
noscapine,-0.4621
betaxolol,-0.4622
BRD-K06217810,-0.4622
NID1,-0.46270000000000006
VPS8,-0.4628
MAP3K8,-0.4629
PHF11,-0.46299999999999997
SLC6A14,-0.4632
benzamil,-0.4636
staurosporine,-0.46399999999999997
FOXP3,-0.46409999999999996
TXNIP,-0.4642
ZNF764,-0.4642
RXRA,-0.4643
WARS,-0.4648
ZER1,-0.46490000000000004
sunitinib,-0.465
TPM1,-0.46520000000000006
ARL1,-0.46520000000000006
RBL2,-0.4656
PRKCD,-0.4657
ZBTB26,-0.46590000000000004
proscillaridin,-0.46630000000000005
naloxone,-0.4677
ACACA,-0.4677
POT1,-0.4681
PPIB,-0.46869999999999995
SLC16A1,-0.4689
KCNJ11,-0.4693
ISX,-0.4694
RGS4,-0.4694
TP53BP1,-0.4697
BRD-K64835161,-0.47
TUBA1A,-0.47
Ro-04-6790,-0.47
UBTF,-0.4705
P4HA2,-0.4705
dioxybenzone,-0.4708
UGDH,-0.47090000000000004
CDC20,-0.47130000000000005
TPM1,-0.4715
BD-1063,-0.4721
ZNF572,-0.4722
ZNF263,-0.4722
DUSP3,-0.4727
PSB-36,-0.4731
MITF,-0.4732
flavanone,-0.4738
NDUFA8,-0.4742
PHB2,-0.47450000000000003
PHTF2,-0.4746
CGP-57380,-0.4747
nevirapine,-0.47490000000000004
AOC3,-0.47490000000000004
TRIM24,-0.47490000000000004
SLC2A1,-0.47509999999999997
SLC2A1,-0.4753
HSD17B8,-0.4755
pyridine-2-aldoxime,-0.4757
Adenosine receptor agonist,-0.47609999999999997
NPRL2,-0.4763
NEK2,-0.47659999999999997
BU-226,-0.4768
HADH,-0.4769
PJA2,-0.4769
moxonidine,-0.47700000000000004
CGP-13501,-0.47700000000000004
AM-92016,-0.4772
metoprolol,-0.47740000000000005
NDUFV2,-0.4777
SCH-23390,-0.4783
TXNRD1,-0.4783
BNIPL,-0.47850000000000004
diltiazem,-0.4789
UGT1A3,-0.47909999999999997
PCGF5,-0.4796
HADHA,-0.4797
CYB5A,-0.47979999999999995
DDIT3,-0.48
AQ-RA741,-0.48009999999999997
OPN5,-0.4803
PCK2,-0.4803
TBC1D2B,-0.4804
VN1R4,-0.48100000000000004
levomepromazine,-0.4814
nitrofural,-0.4818
JMJD6,-0.48219999999999996
IL12A,-0.48229999999999995
GAMT,-0.48229999999999995
MPI,-0.4826
SF1,-0.4826
LGALS2,-0.4829
MAP4K3,-0.48340000000000005
ITPR1,-0.4836
coumaric-acid,-0.48369999999999996
SA-63133,-0.4839
GATA3,-0.4839
BHLHE40,-0.4842
GNAQ,-0.48450000000000004
NUMA1,-0.48479999999999995
ATP6V0B,-0.4852
LPL,-0.4853
ZNF599,-0.4855
VN1R5,-0.48619999999999997
IL1RAP,-0.48619999999999997
GRK6,-0.4863
VAMP7,-0.4867
bisphenol-a,-0.4868
leu-enkephalin,-0.4868
HSF5,-0.48710000000000003
amlexanox,-0.48710000000000003
DNAJB12,-0.4875
MTFR1,-0.4876
gefitinib,-0.4878
IGFBP5,-0.4882
RFX4,-0.48829999999999996
GDPD5,-0.48829999999999996
ASPH,-0.4885
HIPK1,-0.489
huperzine-a,-0.4892
tyrphostin-AG-825,-0.4893
IL13,-0.4893
withaferin-a,-0.4893
RPS6KL1,-0.4894
valsartan,-0.48979999999999996
ZNF689,-0.4902
formoterol,-0.4902
fenbufen,-0.4902
MESP1,-0.4905
CBS,-0.4905
GABRB3,-0.49079999999999996
lawsone,-0.49079999999999996
ACY1,-0.49079999999999996
spiroxatrine,-0.4911
MAP3K4,-0.4911
DGKA,-0.49119999999999997
TNFAIP1,-0.4913
benazepril,-0.4913
VU-0415374-1,-0.4918
ITE,-0.4918
dolasetron,-0.49200000000000005
NU-7026,-0.4924
benzopurpurin-4b,-0.4924
ZFAND6,-0.4925
EXOC3,-0.4925
SB-525334,-0.4927
BACH1,-0.4938
ondansetron,-0.4938
pinacidil,-0.49439999999999995
TLE2,-0.4949
KIN001-220,-0.495
CTSL1,-0.495
SLC25A32,-0.49520000000000003
RBBP8,-0.49520000000000003
AGT,-0.4953
BAPTA-AM,-0.4953
GNG4,-0.4959
RPS15A,-0.4961
GMDS,-0.4965
MBNL1,-0.4965
PROCR,-0.4966
GNGT2,-0.49670000000000003
DAU-5884,-0.49689999999999995
RNF11,-0.49689999999999995
GNB1,-0.4971
ropivacaine,-0.49770000000000003
ethotoin,-0.4979
aminopentamide,-0.498
PCCB,-0.4982
RXFP4,-0.49829999999999997
SIAH1,-0.499
lamotrigine,-0.49920000000000003
RALB,-0.49920000000000003
ITGA2,-0.49920000000000003
pinocembrin,-0.4996
ZBTB24,-0.4996
IKBKB,-0.4997
clomethiazole,-0.4997
BRD-K78883024,-0.4997
PTPRG,-0.5005
STUB1,-0.5008
HOXC9,-0.5009
NENF,-0.5009
H-8,-0.5009
DR-2313,-0.501
DDX49,-0.5011
EMF-bca1-60,-0.5013000000000001
Bacterial DNA gyrase inhibitor,-0.5014
HES5,-0.5015
RDH14,-0.5018
pheniramine,-0.502
ALDOC,-0.5025
DAP,-0.5027
GADD45A,-0.5028
TNFSF8,-0.5029
POLR2E,-0.5031
captopril,-0.5033
M6PR,-0.5033
KCNG1,-0.5034000000000001
GPR78,-0.5035000000000001
probucol,-0.5038
losartan,-0.5042
DUT,-0.5043
BRD-A89208012,-0.5044
MCM family LOF,-0.5052
NDUFB8,-0.5054
TBCB,-0.5061
ACLY,-0.5065
BRD-A81377415,-0.5065999999999999
P2RY8,-0.5065999999999999
BRPF3,-0.5069
RO-19-4605,-0.5069
HLA-DRB5,-0.5072
OTUD7A,-0.5073
LAMA3,-0.5077
GTF2A1,-0.5078
FAM3C,-0.5079
GGPS1,-0.508
ARG1,-0.5082
RELN,-0.5083
F3,-0.5085000000000001
HINT1,-0.5091
ALMS1,-0.5091
CRAT,-0.5095000000000001
ACSL1,-0.5096
CFM-1571,-0.5097
NT5DC2,-0.5097
KYNU,-0.5097999999999999
HS2ST1,-0.5107
methoprene-acid,-0.5108
GPR125,-0.5109
IGFBP4,-0.5112
tropisetron,-0.5112
olanzapine,-0.5115999999999999
FCHO1,-0.5117
metronidazole,-0.5117
AGTR1,-0.5119
RALBP1,-0.5119
nefazodone,-0.5122
GPR133,-0.5123
PDGFRA,-0.5123
parthenolide,-0.5124
TARS,-0.5125
SLC35B1,-0.5125
TRIM2,-0.5128
OBAA,-0.5136
EPB41L2,-0.5139
IP6K2,-0.514
POLR2C,-0.5141
sertraline,-0.5143
DRD1,-0.5146000000000001
SDHD,-0.5146999999999999
cisapride,-0.5147999999999999
D-4476,-0.5147999999999999
HRH1 antagonist,-0.5149
CD320,-0.5149
FDPS,-0.515
iproniazid,-0.515
GUK1,-0.5152
NDUFA13,-0.5153
fluvastatin,-0.5155
LHPP,-0.516
RG-14620,-0.5163
mitomycin-c,-0.5165
TXNDC9,-0.5166
RPL39L,-0.5167
vecuronium,-0.5167
M2-PK-activator,-0.5169
WDR61,-0.5172
tivozanib,-0.5175
DNAJB9,-0.518
imatinib,-0.518
RFWD2,-0.5183
anpirtoline,-0.5184000000000001
TOMM34,-0.5184000000000001
niacin,-0.5185
nadolol,-0.5186
C5ORF62,-0.5188
MAP2K2,-0.5191
heraclenol,-0.5191
SLC12A7,-0.5194
PCNA,-0.5195000000000001
KCNK2,-0.5196999999999999
HPRT1,-0.52
XMD-1150,-0.52
HAT1,-0.5201
CKB,-0.5202
EPHB2,-0.5205
MPEP,-0.5206000000000001
tyrphostin-AG-527,-0.5206000000000001
RBMX,-0.5207
F10,-0.5212
iloperidone,-0.5217
TIMP3,-0.5219
CL-218872,-0.5225
CPSF4,-0.5228
levetiracetam,-0.5229
KIAA0100,-0.5229
STAT4,-0.5236999999999999
aliskiren,-0.5236999999999999
Y-26763,-0.5238
pirenzepine,-0.5239
palonosetron,-0.5241
PLK1,-0.5245000000000001
AIFM1,-0.5247999999999999
HSD17B2,-0.5251
DHRS3,-0.5254
HSPA8,-0.5257999999999999
IFNGR1,-0.5261
ALDH3A1,-0.5261
CASP14,-0.5264
CAMK2G,-0.5267000000000001
PTGFR,-0.5273
B3GNT1,-0.5275
ABL2,-0.5276
KCNJ11 modulator,-0.528
PPP3CB,-0.528
IGFBP6,-0.5286
MERTK,-0.5288
CBX6,-0.5291
GAS6,-0.5292
SCNN1A,-0.5295000000000001
CYB5R3,-0.5297
ZNF317,-0.5302
PHF13,-0.5303
pirenperone,-0.5307
PIP4K2C,-0.5313
ENOSF1,-0.5318
LCN2,-0.5318999999999999
taxifolin,-0.532
BLCAP,-0.532
KIF11,-0.5323
FABP4,-0.5326
ABCC3,-0.5327000000000001
ZNF473,-0.5328
HUS1,-0.5331
AM-580,-0.5331
prochlorperazine,-0.5332
ZNF586,-0.5336
C16ORF5,-0.5338
ZNF692,-0.5339
cyproheptadine,-0.5345
zardaverine,-0.5349
bupropion,-0.5352
TXLNA,-0.5359
TEAD1,-0.5368999999999999
ARNT2,-0.5371
SKIV2L,-0.5375
ETV4,-0.5375
PACSIN3,-0.5376
ADRBK1,-0.5379999999999999
EAPP,-0.5379999999999999
ESR2,-0.5382
GSS,-0.5384
ERAP1,-0.5386
STK24,-0.5387
tenoxicam,-0.5388000000000001
YTHDF1,-0.5389
gemfibrozil,-0.5389
azaperone,-0.5392
oxalomalic-acid,-0.5392
POLR1C,-0.5392
SLC5A6,-0.5396
NKX2-5,-0.5401
methysergide,-0.5403
GOT2,-0.5414
JWE-035,-0.5414
NOV,-0.5421
PAFAH1B3,-0.5433
GFPT2,-0.5433
ZNF331,-0.5435
CDC7,-0.5438000000000001
FBXL12,-0.544
BBS9,-0.5445
LIG1,-0.5449
PITPNA,-0.545
SESN1,-0.5453
MSRB2,-0.5463
entecavir,-0.5464
enalapril,-0.5466
SUPT4H1,-0.5467
IER3,-0.547
Bromodomain Inhibitor,-0.5472
etomoxir,-0.5478000000000001
SATB1,-0.5478999999999999
cimetidine,-0.5478999999999999
ZFYVE19,-0.5482
piretanide,-0.5483
PETCM,-0.5485
TERF1,-0.5488000000000001
SPTLC2,-0.5488000000000001
glimepiride,-0.5493
NUDCD3,-0.5496
ABCB4,-0.5497
enobosarm,-0.5499
ANXA5,-0.5499
PAPD7,-0.5501
rimantadine,-0.5501
NARFL,-0.5503
olvanil,-0.5506
MAPK8,-0.551
PYCR1,-0.551
FIBP,-0.5514
tretinoin,-0.5518
PIM2,-0.5524
asiatic-acid,-0.5527000000000001
COPB2,-0.5535
PQBP1,-0.5544
SPAG7,-0.5545
nicotine,-0.5546
TBPL1,-0.5550999999999999
HDGFRP3,-0.5550999999999999
SPP1,-0.5553
PLAT,-0.5554
ZNF551,-0.5555
reichstein,-0.5558
AHRR,-0.556
NDUFS4,-0.5562
DDR1,-0.5563
glycodeoxycholic-acid,-0.5565
UQCRFS1,-0.5565
trioxsalen,-0.5568
somatostatin,-0.557
CHRM3,-0.557
AKT-inhibitor-1-2,-0.5571
FKBP14,-0.5572
SLC25A13,-0.5573
esculin,-0.5578
ADORA2B,-0.5579999999999999
SB-258585,-0.5579999999999999
MT-21,-0.5589
HMGB3,-0.5589999999999999
NPFFR2,-0.5594
simvastatin,-0.5597
butabindide,-0.5604
NRIP3,-0.5604
EI-231,-0.5604
tenofovir,-0.5605
pivmecillinam,-0.5613
KU-0060648,-0.5615
TMED7,-0.5618
pirfenidone,-0.562
ILK,-0.5621
DY-131,-0.5622
TSC22D1,-0.5625
UCHL1,-0.5627
DUSP14,-0.5629
vinorelbine,-0.5632
TEX10,-0.5634
FYN,-0.5638000000000001
PRAME,-0.5643
GPCR Subset GOF,-0.5646
TTF1,-0.565
FTSJ1,-0.5658
xanthinol,-0.5658
B4GALT3,-0.5659000000000001
AIMP2,-0.5661
digoxigenin,-0.5661
MCTS1,-0.5661999999999999
Purinergic receptors P2Y GOF,-0.5664
diflorasone,-0.5665
m-chlorophenylbiguanide,-0.5669
phenylbutyrate,-0.5670000000000001
PRR7,-0.5671
STK10,-0.5671
RARG,-0.5672
CCND1,-0.5672999999999999
TSC2,-0.5676
WAY-629,-0.5677
PCBD1,-0.5678
HSP90AA1,-0.5679
RHC-80267,-0.5679
phentolamine,-0.568
ITGB1BP1,-0.5681
LSP1,-0.5681
SCMH1,-0.5681
ZMIZ2,-0.5681
flucloxacillin,-0.5683
CGS-12066B,-0.5686
PSAT1,-0.5686
hemado,-0.5689
elvitegravir,-0.569
PIH1D1,-0.5694
PDAP1,-0.5697
chlorphensin,-0.5699000000000001
forskolin,-0.57
NR5A2,-0.5702
CYP24A1,-0.5703
epitestosterone,-0.5705
GPR107,-0.5710999999999999
cephalosporanic-acid,-0.5714
testosterone,-0.5718
GGA2,-0.5719
FIBP,-0.5721
amantadine,-0.5722
HDAC3,-0.5722999999999999
PANK2,-0.5724
BRAF,-0.573
fenbendazole,-0.5731
ST7,-0.5734
FAH,-0.5735
hexylresorcinol,-0.574
benzamil,-0.574
gabazine,-0.574
ZNF300,-0.5740999999999999
SPA17,-0.575
GS-39783,-0.5759000000000001
GPX4,-0.5761
NUDT6,-0.5768
noscapine,-0.5771000000000001
TCF7,-0.5771999999999999
meclocycline,-0.5775
TRIM32,-0.5775
HSPA4,-0.5776
artesunate,-0.5777
RO-10-5824,-0.5778
ERCC3,-0.579
vesamicol,-0.5796
pepstatin,-0.5804
BRD-K17693482,-0.5804
BMP Signaling LOF,-0.5804
TOR1A,-0.5809000000000001
IKBKB,-0.581
fluspirilene,-0.581
MFHAS1,-0.581
FADD,-0.581
PXN,-0.5811999999999999
QPCT,-0.5819
RASA1,-0.5819
MRPS2,-0.5821000000000001
ZNF57,-0.5824
CCP110,-0.5827
ATG3,-0.5827
GPX7,-0.5828
JNJ-10191584,-0.5829
siguazodan,-0.5831000000000001
DROSHA,-0.5832
SPARC,-0.5832
SCUBE1,-0.5834
CTNNAL1,-0.5837
ARRB1,-0.5839
THBD,-0.5846
MED21,-0.5847
trequinsin,-0.5848
MLLT11,-0.5851
BMS-299897,-0.5852
XPNPEP1,-0.5856
PG-9,-0.5857
quercetin,-0.5858
EIF2S2,-0.5858
PHF23,-0.5863
FTSJ1,-0.5864
TCERG1,-0.5866
RPA2,-0.5870000000000001
AFP,-0.5871
SMURF2,-0.5879
DPYD,-0.5882999999999999
G3BP2,-0.5884
GARS,-0.5885
SAT1,-0.5888
EBF1,-0.5889
xaliproden,-0.5893
dehydrocholic-acid,-0.5895
GR-206,-0.5895
TAGAP,-0.5896
TLE1,-0.5896
SERPINA12,-0.5898
terguride,-0.5901
ADCY5,-0.5903
flurbiprofen,-0.5904
DDAH1,-0.5907
estropipate,-0.5908
GOT1,-0.5911
MCTS1,-0.5913
CASP14,-0.5913
NDUFA4,-0.5915
XRCC4,-0.5915
fursultiamine,-0.5915
ITFG1,-0.5919
PGD,-0.5920000000000001
CASP3,-0.5922
ZFP36L1,-0.5924
BRD-A32917072,-0.5926
calmidazolium,-0.5927
noscapine,-0.5928
maprotiline,-0.5931000000000001
haloperidol,-0.5934
DNQX,-0.5936
ZNF559,-0.5936
ZNF395,-0.594
PSMD8,-0.5943
ME3,-0.5943999999999999
ZNF519,-0.5943999999999999
PPP2CB,-0.5947
GOLT1B,-0.5947
ZNF562,-0.5948
P2RY6,-0.5954
cisapride,-0.5957
MAPKAPK5,-0.5957
KLHDC2,-0.5961
carbetocin,-0.5962
RU-24969,-0.5962
TGFA,-0.5966
PD-166793,-0.5966
NFKB Activation GOF,-0.5967
ANO10,-0.597
4-hydroxyretinoic-acid,-0.5971
alfaxalone,-0.5972
AKT1,-0.5972999999999999
POP4,-0.5972999999999999
ZNF22,-0.5974
TSPAN3,-0.5976
marbofloxacin,-0.5976
Aldehyde dehydrogenases LOF,-0.5977
BUD13,-0.598
ATP11B,-0.598
SMAD5,-0.5981000000000001
NAS-181,-0.5984
prima-1-met,-0.5985
pentylenetetrazol,-0.5986
METTL14,-0.599
LSM6,-0.599
"7,4'-dihydroxyflavone",-0.5992999999999999
SH3BP5,-0.5993999999999999
ATG5,-0.5993999999999999
BRD-A73929928,-0.5993999999999999
TFF2,-0.5995
EIF2AK2,-0.5998
KDR,-0.5999
SHMT2,-0.6002000000000001
BUB1,-0.6004999999999999
chloramphenicol,-0.6007
TFCP2,-0.6009
GPR55,-0.601
GPBAR1,-0.6015999999999999
UBAP1,-0.6018
ST14,-0.6019
APC,-0.6021
MAT1A,-0.6024
KLRC1,-0.6025
HEXB,-0.6028
nemonapride,-0.6033
LPAR2,-0.6034
dextromethorphan,-0.6037
WFDC2,-0.6047
BAZ1B,-0.6047
MORF4L2,-0.6048
CRK,-0.6048
PRMT2,-0.605
LHPP,-0.6053000000000001
IL6R,-0.6053999999999999
HOXA9,-0.6053999999999999
tocainide,-0.6054999999999999
RO-16-6941,-0.606
BRD-K61106942,-0.6063000000000001
FPL-55712,-0.6071
deoxycholic-acid,-0.6077
montelukast,-0.6085
RARRES1,-0.609
acarbose,-0.6093999999999999
SAP18,-0.6095
MTERFD1,-0.6097
KISS1R,-0.6099
IGSF8,-0.6102000000000001
PTRF,-0.6103999999999999
PPT2,-0.6107
PTPN12,-0.6108
SMAD family LOF,-0.6108
H-9,-0.6111
DEK,-0.6114999999999999
P2RY12,-0.6123
FOXF2,-0.6124
DPF1,-0.6125
GUSB,-0.613
ML-7,-0.6132
MAX,-0.6146
UBE2J1,-0.6146
CAMLG,-0.6154999999999999
ZRSR2,-0.6157
ZNF546,-0.616
SNX2,-0.6161
CD19,-0.6162
ING3,-0.6164000000000001
hydrocotarnine,-0.6164999999999999
BRD-K19059335,-0.6168
FZD1,-0.6175
TLR7,-0.6175999999999999
BLOC1S1,-0.6175999999999999
GPR19,-0.6178
PDHB,-0.6181
TBCB,-0.6182
RIOK3,-0.619
dubinidine,-0.6199
dipivefrine,-0.6202000000000001
EGR1,-0.6203
FOLR1,-0.6204
SETD7,-0.6206
SDHB,-0.6206
ZNF366,-0.6208
GANT-61,-0.6212
TPCA-1,-0.6212
PPT,-0.6217
SB-415286,-0.6222
estrone,-0.6227
EMF-BCA1-64,-0.6227
CASP7,-0.623
VEGF-receptor-2-kinase-inhibitor-IV,-0.6234000000000001
SPTLC2,-0.6236
CRY1,-0.6236999999999999
ALDH6A1,-0.6243
AS-601245,-0.6245
TCIRG1,-0.6248
retinol,-0.625
protopine,-0.625
ABCC10,-0.6253
DENND2D,-0.6253
PLP2,-0.6255
gamma-linolenic-acid,-0.6256
GNB1L,-0.6267
GR-32191,-0.6269
TAP1,-0.6271
SORD,-0.6275999999999999
ritodrine,-0.6278
RAB4A,-0.628
IFNAR2,-0.6284000000000001
spironolactone,-0.6284000000000001
verteporfin,-0.6286999999999999
NDUFA7,-0.6291
ZBTB25,-0.6292
USP20,-0.6292
MRPL12,-0.6294
NSC-119889,-0.6296
ZNF583,-0.6296
UTS2R,-0.6297999999999999
HSD17B10,-0.6299
mirtazapine,-0.6307
ZDHHC6,-0.6315999999999999
ATOX1,-0.6317
HLA-A,-0.6318
TOMM70A,-0.6319
ZNF426,-0.632
SH3GL1,-0.6321
TRIO,-0.6323
JW-7-24-1,-0.633
dichlorobenzamil,-0.6332
L1CAM,-0.6333
piperlongumine,-0.6335999999999999
O3FAR1,-0.6335999999999999
ADAM15,-0.634
TOLLIP,-0.6347999999999999
PRKCA,-0.635
B4GALT1,-0.6354
FXYD2,-0.6354
NFKBIB,-0.636
VARS,-0.6362
phenylbutazone,-0.6363
NCS-382,-0.6363
OR10Z1,-0.6367
G6PC,-0.6372
MDL-28170,-0.6373
fluoxetine,-0.6375
TSC22D3,-0.6378
BNIP3,-0.6384000000000001
SAR1B,-0.6385000000000001
POLR3K,-0.6385000000000001
FDXR,-0.6393
ROS1,-0.6395000000000001
PPARG,-0.6397999999999999
COG2,-0.6399
ADSL,-0.6402
ZNF662,-0.6413
LRRC32,-0.6419
fluocinolone,-0.642
Thromboxane receptor antagonist,-0.6420999999999999
TRAF4,-0.6420999999999999
ZNF625,-0.6422
TOR1A,-0.6424
OVCA2,-0.6425
cefazolin,-0.6426000000000001
dipropyl-5ct,-0.6428
MORF4L2,-0.6431
KIAA0494,-0.6436
ZNF669,-0.6436
erythromycin,-0.6436
IARS,-0.6437
ZBTB20,-0.6437
NCAPD2,-0.6437
APOBEC3H,-0.6437
CTCFL,-0.6442
BRD-K98948170,-0.6442
ouabain,-0.6445000000000001
SLC16A3,-0.6451
PLCG1,-0.6451
CARD10,-0.6454000000000001
ricinine,-0.6456000000000001
HERPUD1,-0.6456000000000001
pifithrin-mu,-0.6461
BRD-K57954781,-0.6462
reversine,-0.6468
TGDS,-0.6470999999999999
TDRD3,-0.6473
ANKRD49,-0.6474
NPC-15199,-0.6476000000000001
hydroxycholesterol,-0.6481999999999999
GPR158,-0.6484000000000001
POLR3B,-0.6485
CCDC92,-0.6487
farnesylthiotriazole,-0.6487999999999999
RUFY1,-0.649
SACM1L,-0.649
EHF,-0.6492
CGP-54626,-0.6493000000000001
RXRB,-0.6494
RAB11A,-0.6502
BML-ST330,-0.6511
OGG1,-0.6514
MED7,-0.6515000000000001
TK1,-0.6522
nizatidine,-0.6529
olmesartan,-0.6534
NU-7441,-0.6537999999999999
PDLIM4,-0.6539
K3644,-0.6541
IKBKAP,-0.6544
BRD2,-0.6546
PSMA5,-0.6547
STAT5B,-0.6555
tetrahydropalmatine,-0.6557999999999999
MAST2,-0.6559
NDUFA8,-0.6559999999999999
TNFAIP3,-0.6561
BCCIP,-0.6564
BLMH,-0.6568
taurodeoxycholic-acid,-0.6570999999999999
RPL11,-0.6570999999999999
HSBP1,-0.6572
IRF7,-0.6584
PI-828,-0.6585
ASPH,-0.6587000000000001
PKA inhibitor,-0.6587999999999999
MBOAT7,-0.6591
SYT1,-0.6595
INPP4B,-0.6595
IDH3A,-0.6597
procaterol,-0.66
dienestrol,-0.6601
F2R,-0.6605
KNG1,-0.6606000000000001
ZFP161,-0.6609999999999999
HLA-DRB4,-0.6611
U-46619,-0.6612
FASN,-0.6618999999999999
DAPT-GSI-IX,-0.6620999999999999
ETV5,-0.6622
diflunisal,-0.6622
CDKAL1,-0.6624
L-655240,-0.6624
SPIC,-0.6627
SLC30A2,-0.6627
HLA-DRB3,-0.6628000000000001
PECR,-0.6644
P2RY2,-0.6645
PRPF6,-0.6646
PVR,-0.6647
DGCR14,-0.6648999999999999
leucodin,-0.6651
ZFP36L2,-0.6653
milnacipran,-0.6654000000000001
TUBB6,-0.6655
cycloserine,-0.6658
PSRC1,-0.6659
POLG2,-0.6662
TWIST1,-0.6668999999999999
AURKB,-0.667
HMGA1,-0.6672
SSB,-0.6674
LZIC,-0.6683
KF-38789,-0.6687000000000001
UBE2Z,-0.6689
quinidine,-0.6689
TSPAN8,-0.6698000000000001
pargyline,-0.67
SARS,-0.6703
PIM1,-0.6709
UBE2K,-0.6709
PLP2,-0.6709999999999999
propranolol,-0.6711
PAPOLA,-0.6715000000000001
ZK-93426,-0.672
ETFA,-0.6722
USP7,-0.6724
GALNT1,-0.6725
NOXA1,-0.6727
LTBR,-0.6728000000000001
ICMT,-0.6729999999999999
UGP2,-0.6729999999999999
FR-139317,-0.6729999999999999
IGHMBP2,-0.6729999999999999
FGR,-0.6735
NQO2,-0.674
SRD5A1,-0.6740999999999999
RGS2,-0.6742
BRD-K66782112,-0.6742
CDKN1C,-0.6751999999999999
TMEM11,-0.6764
MAOB,-0.6765000000000001
ELL3,-0.6767
NRBP1,-0.6769
avrainvillamide-analog-6,-0.6773
G3BP1,-0.6775
ARNT,-0.6776000000000001
selinidin,-0.6776000000000001
MCM3,-0.6778
cefixime,-0.6781
clofazimine,-0.6781999999999999
GRK6,-0.6783
digoxin,-0.6786
fluperlapine,-0.6787000000000001
ziprasidone,-0.6790999999999999
PRPF4B,-0.6796
SB-203580,-0.6796
tegaserod,-0.68
AURKA,-0.6801
BMP4,-0.6806
rimcazole,-0.6807
BRD-K14609189,-0.6811
RRS1,-0.6812999999999999
TBK1,-0.6815000000000001
PLX-4720,-0.6817
CIRBP,-0.6817
ST3GAL5,-0.6820999999999999
rifabutin,-0.6823
DCK,-0.6823
CLTC,-0.6826000000000001
TOP1,-0.6826000000000001
NEK7,-0.6829000000000001
LSR,-0.6834
methylergometrine,-0.6834
ZBED1,-0.6836
CDH1,-0.6837000000000001
NOTCH2,-0.684
KI-16425,-0.684
