drug_name,MB002
HOXC4,-0.4927
SLC5A6,-0.4927
MNAT1,-0.4928
ZFAND6,-0.4932
NFAT5,-0.49329999999999996
doxepin,-0.4939
nizatidine,-0.4941
FCGR2A,-0.4941
IRF6,-0.4941
PANK2,-0.4947
PUF60,-0.4949
RORC,-0.495
ritodrine,-0.4951
iloprost,-0.49520000000000003
RAN,-0.4955
PRCC,-0.49570000000000003
LPAR1,-0.49570000000000003
thapsigargin,-0.49579999999999996
KIF11,-0.49579999999999996
UBP-302,-0.4959
quipazine,-0.496
QX-314,-0.4961
hydroflumethiazide,-0.4964
DTYMK,-0.4965
olmesartan,-0.4965
RAC1,-0.4968
NME9,-0.4971
ZBED1,-0.4975
P2RY12,-0.4976
CORO1A,-0.498
olopatadine,-0.49829999999999997
KLF3,-0.4984
D-4476,-0.4985
ARNT,-0.4986
RALBP1,-0.4993
TRIM38,-0.49939999999999996
TCFL5,-0.49950000000000006
EIF4EBP3,-0.4997
linopirdine,-0.4999
RGS4,-0.5001
triamcinolone,-0.5001
RHEB,-0.5004
CDH11,-0.5007
ZBTB49,-0.501
ZNF317,-0.501
papaverine,-0.5014
acetyl-farnesyl-cysteine,-0.5015999999999999
FZD4,-0.5017
BMPR1A,-0.5021
nitrocaramiphen,-0.5021
naltrindole,-0.5022
DHRS3,-0.5022
CBX6,-0.5023
BRD-K47448802,-0.5024000000000001
LIAS,-0.5024000000000001
FGG,-0.5025
SOAT1,-0.5028
NXF1,-0.5031
PHF15,-0.5031
nevirapine,-0.5032
tamoxifen,-0.5032
UBE4A,-0.5033
HIST2H2BE,-0.5033
HA-14-1,-0.5034000000000001
lasalocid,-0.5039
EBPC,-0.504
LIG1,-0.505
MAPK14,-0.505
NDUFAF4,-0.5053
GPR141,-0.5055
CCDC92,-0.5055
CYP24A1,-0.5058
fosinopril,-0.5058
ouabain,-0.5059
DIABLO,-0.5065999999999999
EIF4EBP2,-0.5065999999999999
HLA-DRB5,-0.5073
APPBP2,-0.5078
DLGAP5,-0.5079
AK4,-0.5081
BRD-K35133769,-0.5082
CDCA8,-0.5084000000000001
SPA17,-0.5085000000000001
mefexamide,-0.5086999999999999
MSRA,-0.5088
cilomilast,-0.5088
CNDP2,-0.5089
RU-28318,-0.5094
dofetilide,-0.5095000000000001
BRPF3,-0.5102
SUV39H2,-0.5102
RYK,-0.5103
TC-2559,-0.5104
IRF2,-0.5104
selinidin,-0.5106
TIRAP,-0.5108
IL15,-0.5109
FGG,-0.511
TOP2B,-0.5111
KEAP1,-0.5113
EEF1D,-0.5115999999999999
pifithrin,-0.5118
HSD17B8,-0.5123
DUSP3,-0.5123
IBC-293,-0.5124
AZD-7762,-0.5126
BLM,-0.5127
HSPA8,-0.5129
BCL6,-0.5129
floxuridine,-0.5131
ZNF792,-0.5134000000000001
S1PR3,-0.5135000000000001
MMP7,-0.5136
CSNK1G3,-0.5136999999999999
PPP1CC,-0.5139
zonisamide,-0.5141
GRIN3A,-0.5143
NAT10,-0.5143
HDAC6,-0.5145000000000001
RYBP,-0.5145000000000001
VRK1,-0.5147999999999999
NSA2,-0.5151
FAM20B,-0.5154
ZNF554,-0.5156000000000001
pazufloxacin,-0.5157
diethyltoluamide,-0.5158
SKF-86002,-0.5165
EWSR1,-0.5166
acadesine,-0.5168
WR-216174,-0.5168
FABP4,-0.5169
UGT1A3,-0.517
SF3B1,-0.5171
GNAQ,-0.5172
C2CD2,-0.5174
anandamide,-0.5176
HAT1,-0.5177
PANK4,-0.5178
MAGED1,-0.518
GFOD1,-0.5182
PIM3,-0.5183
GNB5,-0.5183
suloctidil,-0.5184000000000001
cisapride,-0.5184000000000001
nicardipine,-0.5186999999999999
PRDX5,-0.5188
trap-101,-0.5188
HCAR1,-0.5191
roquinimex,-0.5192
RGS2,-0.5193
UBA52,-0.5194
ADI1,-0.5196000000000001
marbofloxacin,-0.5201
METTL4,-0.5203
fluorometholone,-0.5203
PPAT,-0.5204
CBLB,-0.5204
PHF21B,-0.521
VAMA-37,-0.5211
tyrphostin-AG-556,-0.5211
UMODL1,-0.5211
pirarubicin,-0.5218
RUVBL2,-0.522
NBN,-0.5225
PTRF,-0.5229
SORD,-0.5231
SPP1,-0.5232
HSD17B11,-0.5232
ETV4,-0.5233
deguelin,-0.5233
F2R,-0.5234000000000001
ZNF426,-0.5236999999999999
CIRBP,-0.5236999999999999
PRKRA,-0.5236999999999999
SLC6A14,-0.5241
dacinostat,-0.5242
RHOBTB1,-0.5244
NDUFA13,-0.5244
GMDS,-0.5245000000000001
VDR,-0.5247999999999999
TIMM9,-0.5249
DAP,-0.525
KCNJ11,-0.5253
quercetin,-0.5255
PDE4D,-0.5256000000000001
ZNF57,-0.5257999999999999
HIF activator,-0.5257999999999999
TAGAP,-0.526
ATM,-0.526
spiperone,-0.5262
RNA Polymerase Enzymes LOF,-0.5265
BRD-K91781484,-0.5266
leucodin,-0.5266
HBE1,-0.5271
bucladesine,-0.5272
MED4,-0.5278
BUD31,-0.5278
NPC1,-0.5279
FOXJ2,-0.5286
loteprednol,-0.5287
atracurium,-0.529
PHF23,-0.529
BP-554,-0.529
SPDEF,-0.5292
KISS1R,-0.5292
ENO1,-0.5299
PLCB1,-0.5299
DNAJB1,-0.53
IRAK2,-0.53
kawain,-0.5301
ALG9,-0.5302
GTPBP8,-0.5303
PRKACA,-0.5304
GW-441756,-0.5305
GPR179,-0.5306000000000001
TNIP1,-0.531
GPR55,-0.5311
ORC1,-0.5312
tibolone,-0.5313
TP53BP2,-0.5314
SIRT3,-0.5318
UBE3C,-0.5318999999999999
dioxybenzone,-0.5321
NDUFV1,-0.5322
TSC22D3,-0.5323
USP6NL,-0.5327000000000001
YME1L1,-0.5328
fenbufen,-0.5329999999999999
ZNF238,-0.5329999999999999
TNFRSF21,-0.5329999999999999
GPR112,-0.5331
BMP4,-0.5334
PDHB,-0.5336
clarithromycin,-0.5338
CBR1,-0.5339
CSNK1D,-0.5347999999999999
chloramphenicol,-0.5349
FTI-276,-0.5349
KAT7,-0.5354
GGA2,-0.5354
HTMT,-0.5355
CBS,-0.5356000000000001
SRGAP2,-0.5357
RIPK4,-0.5357999999999999
PARP inhibitor,-0.5357999999999999
reversine,-0.5357999999999999
ITFG1,-0.5361
TLE2,-0.5365
ANG,-0.537
fenretinide,-0.5373
SIX2,-0.5374
LGMN,-0.5381
UGT1A6,-0.5382
SUZ12,-0.5382
ethylestrenol,-0.5382
homoveratrylamine,-0.5384
rifampicin,-0.5384
MSMO1,-0.5385
RPS3,-0.5385
RNF166,-0.5386
trapidil,-0.5386
CO-102862,-0.5388000000000001
CDKN2C,-0.5390999999999999
CBR3,-0.5393
amitriptyline,-0.5396
FDFT1,-0.5397
BAZ1B,-0.5399
TNFRSF21,-0.54
narciclasine,-0.5403
PAPOLA,-0.5404
TRIB1,-0.5406
captopril,-0.5407
NDUFV2,-0.541
FOS,-0.5411
HSPB8,-0.5421
periplocymarin,-0.5424
brazilin,-0.5424
RFWD2,-0.5425
UGCG,-0.5426
MORF4L1,-0.5426
ARFRP1,-0.5428000000000001
NFkB pathway inhibitor,-0.5428000000000001
PPOX,-0.5429999999999999
SLC7A9,-0.5437
loperamide,-0.5437
nimodipine,-0.5440999999999999
Proteasome Pathway LOF,-0.5442
STX4,-0.5446
MCM3,-0.5447
RRS1,-0.5447
NOSIP,-0.5447
TMEM5,-0.5449
EPC1,-0.5452
PARN,-0.5453
TLR2,-0.5455
CSF3,-0.5456
RNH1,-0.5456
BPHL,-0.5458
RNASET2,-0.5464
B3GNT1,-0.5468999999999999
RPS6KA5,-0.5472
proxymetacaine,-0.5472
NNC-63-0532,-0.5477000000000001
PPP3CB,-0.5478000000000001
digoxin,-0.5478999999999999
EMD,-0.5485
GABPB2,-0.5487
BAG1,-0.5493
methylergometrine,-0.5494
CAD,-0.5497
CTCFL,-0.5497
ZK-93426,-0.5498
TTC3,-0.55
UBE2K,-0.551
NDUFAB1,-0.5515
Aminoacyl tRNA synthetases class II LOF,-0.5519
fluspirilene,-0.5519
GPR4,-0.5521
arachidonamide,-0.5521
YKT6,-0.5523
UQCR11,-0.5523
HDAC3,-0.5526
SKF-89976A,-0.5526
ZNF473,-0.5527000000000001
GNA13,-0.5531
GNAI3,-0.5531
NT5E,-0.5532
epirizole,-0.5533
BH3I-1,-0.5537
quinapril,-0.5546
ZNF629,-0.5549000000000001
SACM1L,-0.555
busulfan,-0.5557
elvitegravir,-0.5558
ZBTB46,-0.5561
HSD17B11,-0.5562
EIF Proteins LOF,-0.5563
AZ-10417808,-0.5565
ADRA2C,-0.5565
HSPD1,-0.5566
AQ-RA741,-0.5568
xaliproden,-0.557
PCBD1,-0.5572
EIF2B5,-0.5573
GR-127935,-0.5583
CSRP1,-0.5584
CALCOCO2,-0.5586
CASP7,-0.5588000000000001
SLC25A22,-0.5589
TAOK3,-0.5594
budesonide,-0.5597
WFDC2,-0.5597
deoxycholic-acid,-0.56
GTF2H3,-0.5600999999999999
PPP2R5E,-0.5602
carteolol,-0.5603
eplerenone,-0.5607
siguazodan,-0.5609000000000001
CGS-21680,-0.561
phenazopyridine,-0.5611
fludarabine,-0.5615
ZNF296,-0.5616
SNX17,-0.5619
PSAT1,-0.5621
TGF beta receptor inhibitor,-0.5624
HSF5,-0.5627
BRD-K78883024,-0.5627
PRKCZ,-0.5627
ATP6V0C,-0.5628
methylprednisolone,-0.5635
KSR2,-0.5636
ATOX1,-0.5636
RRM1,-0.5640999999999999
XPC,-0.5642
TNFSF13B,-0.5643
REEP5,-0.5644
CALCOCO2,-0.5647
RNF11,-0.5649000000000001
cediranib,-0.565
SAT1,-0.565
SR-27897,-0.565
chromanol,-0.5650999999999999
XPR1,-0.5652
EZH2,-0.5653
lamotrigine,-0.5653
HIST2H2BE,-0.5654
PHRF1,-0.5665
letrozole,-0.5666
RALB,-0.5666
erastin,-0.5667
TLR5,-0.5668
fluticasone,-0.5670000000000001
CDH3,-0.5672
SLC25A32,-0.5672
CYC1,-0.5674
PRKACB,-0.5675
MORF4L2,-0.5677
PPP1R14B,-0.5681
RO-3306,-0.5688
NPRL2,-0.569
flurbiprofen,-0.569
phentermine,-0.569
azaperone,-0.5690999999999999
BCL10,-0.5692
PLAU,-0.5693
PPP4C,-0.5694
VU-0366037-2,-0.5695
NUP93,-0.5696
CASP2,-0.57
HMMR,-0.57
rotenonic-acid,-0.5703
MAP3K4,-0.5704
NFKB Activation GOF,-0.5707
idarubicin,-0.5710000000000001
CEPT1,-0.5710000000000001
ATG4B,-0.5710999999999999
TES,-0.5711999999999999
NF1,-0.5718
rimcazole,-0.5718
EPDR1,-0.5718
LSS,-0.5718
gamma-linolenic-acid,-0.5718
O3FAR1,-0.5719
ICMT,-0.5719
NNC-711,-0.5722
IGFBP5,-0.5724
GPR139,-0.5724
ACO2,-0.5726
TGFA,-0.5727
thiethylperazine,-0.5728
RXFP4,-0.5733
lestaurtinib,-0.5733
ZBTB45,-0.5736
RBP4,-0.5737
ZFP112,-0.5738
reichstein,-0.5739
INS,-0.574
Phospholipases GOF,-0.5740999999999999
CDC45,-0.5740999999999999
ABCF2,-0.5743
pentylenetetrazol,-0.5746
CRYZ,-0.5746
STMN1,-0.5747
CHCHD7,-0.5751
BCKDK,-0.5752
PPAP2B,-0.5757
CERS2,-0.5757
CREB1,-0.5759000000000001
BI-2536,-0.5761999999999999
meclocycline,-0.5768
FTH1,-0.5771000000000001
NR3C1,-0.5772999999999999
spiramide,-0.5772999999999999
hydroquinine,-0.5782
EDN1,-0.5782
AKT1,-0.5784
PLP2,-0.5785
simvastatin,-0.5786
aristolochic-acid,-0.5789
GMDS,-0.579
RX-821002,-0.579
SID-26681509,-0.5792
"4,5,6,7-tetrabromobenzotriazole",-0.5796
SGCB,-0.5798
IGF1R,-0.58
IL2,-0.5802
LHPP,-0.5802
nateglinide,-0.5806
protopine,-0.5809000000000001
scandenin,-0.5809000000000001
daunorubicin,-0.5811
MLLT11,-0.5811999999999999
WFS1,-0.5813
AZD-6482,-0.5814
cephalosporanic-acid,-0.5814
RAB4A,-0.5816
masitinib,-0.5818
TMCO1,-0.5819
GRB10,-0.5820000000000001
MAPK1IP1L,-0.5821000000000001
protein-tyrosine-phosphatase-inhibitor-IV,-0.5821999999999999
BAMBI,-0.5825
MAP2K6,-0.5825
LY-16350,-0.5826
TLK2,-0.5826
PSMD1,-0.5827
EPHB2,-0.5828
EPAS1,-0.583
ZNF366,-0.583
nonoxynol-9,-0.583
ZNF692,-0.5842
GPR26,-0.5842
STAM,-0.5845
PRKAB2,-0.5846
SC-9,-0.585
DIABLO,-0.5854
HSD17B10,-0.5856
ENTPD6,-0.5857
Wnt family GOF,-0.5858
FOLR1,-0.5861
pramipexole,-0.5861999999999999
prednisolone,-0.5864
edrophonium,-0.5865
AY-9944,-0.5865
mefloquine,-0.5866
PIAS2,-0.5870000000000001
C5ORF62,-0.5871999999999999
POLR2I,-0.5874
GATA3,-0.5874
SA-63133,-0.5875
cyclopiazonic-acid,-0.5878
veliparib,-0.588
SCH-79797,-0.5881000000000001
clofarabine,-0.5882999999999999
ADORA2A,-0.5884
linoleamide,-0.5884
KU-0063794,-0.5886
PDLIM4,-0.5888
POP4,-0.5889
ANO10,-0.5889
FAM63A,-0.589
GCAT,-0.5891
AKR1A1,-0.5892000000000001
GABPB2,-0.5892000000000001
BRD-K20401833,-0.5893
GMNN,-0.5895
phorbol-12-myristate-13-acetate,-0.5897
ETFB,-0.5898
GPR35,-0.5901
IL2RB,-0.5902000000000001
ZFP28,-0.5902000000000001
HIST1H2BD,-0.5905
COG7,-0.5908
SNF8,-0.5909
KLHDC2,-0.5911
bergenin,-0.5913
CAPG,-0.5913
ZFYVE19,-0.5914
BRD-A12633378,-0.5918
KDELR3,-0.5919
clonidine,-0.5920000000000001
COX7B,-0.5925
dihydrexidine,-0.5932
PSB-1115,-0.5932
IQGAP1,-0.5932
AG-490,-0.5932999999999999
ITPK1,-0.5932999999999999
AKAP8L,-0.5934
SB-239063,-0.5935
ketorolac,-0.5935
MCM5,-0.5936
LY-83583,-0.5939
RGS4,-0.5943999999999999
DPPE,-0.5945
zafirlukast,-0.5947
ASGR2,-0.595
MLLT6,-0.595
DNA dependent protein kinase inhibitor,-0.5951
SP140,-0.5952000000000001
BRD-K55055802,-0.5953
TWF2,-0.5953
TIPARP,-0.5954
PKCbeta-inhibitor,-0.5957
RFC1,-0.5957
sirolimus,-0.5958
A-443644,-0.5958
DNM1L,-0.5958
SRM,-0.5961
tianeptine,-0.5966
ZD-2079,-0.5967
CDC42SE1,-0.5972
TARBP1,-0.5975
MAPK8,-0.5977
tramadol,-0.5978
CTNNAL1,-0.5979
PDIA5,-0.5985
ADAM15,-0.5992999999999999
GPR107,-0.5995
sirolimus,-0.5997
benazepril,-0.5997
MW-STK33-3B,-0.6
haloperidol,-0.6001
bucladesine,-0.6001
DNMT1,-0.6002000000000001
acetylcholine,-0.6008
DMTF1,-0.6008
CDK4,-0.601
RAD50,-0.6011
XPO7,-0.6012
doxylamine,-0.6012
WARS,-0.6013000000000001
DDB1,-0.6013000000000001
NDUFS7,-0.6015999999999999
amoxicillin,-0.6021
digitoxin,-0.6022
GPR152,-0.6025
MYBL2,-0.6028
GALE,-0.6029
FKBP14,-0.6033
CCNF,-0.6037
POLR2K,-0.6038
NEK2,-0.6041
GFPT2,-0.6041
DTNA,-0.6041
SB-334867,-0.6043
GPR65,-0.605
SNX6,-0.6053000000000001
SSR-69071,-0.6053999999999999
forskolin,-0.606
ACLY,-0.6062
DOK4,-0.6063000000000001
SYNGR3,-0.6063000000000001
NARFL,-0.607
C16ORF80,-0.6072
DY-131,-0.6073
PLD1,-0.6075
ZNF317,-0.6075
TFG,-0.6076
SKP2,-0.6078
mosapride,-0.6082
RNF14,-0.6083
XRCC4,-0.6084
UBAP1,-0.6086
SENP2,-0.6086
LARS,-0.6087
PPP2R5A,-0.6087
QRSL1,-0.6087
JAK3-inhibitor-VI,-0.609
H-7,-0.6093
GPR161,-0.6093
PCMT1,-0.6097
GTPBP8,-0.61
GPX3,-0.6103999999999999
RARB,-0.6109
YKT6,-0.611
BRP44,-0.6111
BCCIP,-0.6112
PLSCR3,-0.6114
GPR153,-0.6115999999999999
bromocriptine,-0.6123
MTERFD1,-0.6126
tivozanib,-0.6127
U-0126,-0.6129
SERINC3,-0.6132
ANKRD49,-0.6132
saquinavir,-0.6133
zosuquidar,-0.6134000000000001
SP3,-0.6134000000000001
HOXA1,-0.6138
JTE-907,-0.6146
PSEN2,-0.6147
ACADS,-0.6149
MK-1775,-0.615
dinoprostone,-0.615
GDC-0941,-0.6152000000000001
AT-7519,-0.6154
ricinine,-0.6157
PDS5A,-0.6161
SKF-81297,-0.6162
NT5C2,-0.6162
benproperine,-0.6162
TRIM13,-0.617
orlistat,-0.6172
SNW1,-0.6173
HSF2,-0.6175999999999999
FBXW7,-0.6175999999999999
TNFRSF18,-0.6177
riluzole,-0.6177
UFD1L,-0.6178
ZNF490,-0.6178
CDX1,-0.6178
ABCG8,-0.6178
mifobate,-0.6181
EBP,-0.6183
CNOT4,-0.6183
B4GALT3,-0.6184000000000001
NR2F6,-0.6184000000000001
GRK6,-0.6185
ACSL1,-0.6186
ALDOA,-0.6188
LPL,-0.6188
dantron,-0.619
ENOSF1,-0.619
PPP2CB,-0.619
SPRY1,-0.6192
ivermectin,-0.6193
PPARGC1B,-0.6196
geranylgeraniol,-0.6196
MKNK2,-0.6196
CCP110,-0.6196
boldine,-0.62
DDB2,-0.6215999999999999
caffeine,-0.6217
ZMYM2,-0.6221
ATP1A3,-0.623
ropivacaine,-0.6235
SYT1,-0.6236999999999999
equilin,-0.624
ILF3,-0.624
ADC,-0.6241
digitoxigenin,-0.6242
BNIP3,-0.6243
ZNF318,-0.6243
azithromycin,-0.6244
calcipotriol,-0.6244
PHB2,-0.6247
flufenamic-acid,-0.6251
fluoxetine,-0.6251
NOV,-0.6256
GMEB1,-0.6257
EPHB4,-0.6258
RS-17053,-0.6259
KLHL9,-0.6261
PLK1,-0.6263000000000001
UBASH3A,-0.6264
PRSS23,-0.6265999999999999
varenicline,-0.6265999999999999
ALDH2,-0.6268
ARG2,-0.6271
APOH,-0.6272
BU-226,-0.6272
ALAS1,-0.6274000000000001
galantamine,-0.6275999999999999
buddleoflavonoloside,-0.6279
IL18,-0.6281
PJA2,-0.6282
NBR1,-0.6282
donepezil,-0.6283
CP466722,-0.6284000000000001
EIF2B3,-0.6286
DKC1,-0.6286
phloretin,-0.6286999999999999
sarmentogenin,-0.6295000000000001
GATA2,-0.63
antimycin-a,-0.6302
AKT-inhibitor-1-2,-0.6304
SNRK,-0.6305
TLR4,-0.6312
GALT,-0.6315
B4GALT4,-0.6315
OXER1,-0.6318
robustic-acid,-0.6319
GPCR Subset GOF,-0.6323
LPAR2,-0.6323
CD-437,-0.6323
ZNF551,-0.6327
PQBP1,-0.6328
DCPS,-0.6329
metergoline,-0.633
USP20,-0.6331
SRF,-0.6331
tosufloxacin,-0.6332
antimycin-a,-0.6332
LSP1,-0.6333
ZBTB20,-0.6335000000000001
PLK2,-0.6335000000000001
SRM,-0.6335000000000001
PHF2,-0.6335999999999999
PLA2G15,-0.6339
S100A4,-0.634
TOMM40,-0.6344
ADRB2,-0.6344
TAB2,-0.6344
WDR6,-0.6346
dipivefrine,-0.635
PISD,-0.6352
CTSL2,-0.6353
ATMIN,-0.6354
CA12,-0.6354
imatinib,-0.6355
PIH1D1,-0.6357
MPI,-0.6358
LY-225910,-0.6364
HERPUD1,-0.6365
CLK2,-0.6365999999999999
alvocidib,-0.637
ZD-7155,-0.6376
bemegride,-0.6383
RPF1,-0.6383
MCL1,-0.6385000000000001
CCDC86,-0.6388
sulpiride,-0.6389
VRK1,-0.6392
PDK2,-0.6394
BRAF,-0.6396000000000001
HA-1004,-0.6405
GGH,-0.6406000000000001
tyrphostin-AG-825,-0.6409
FAH,-0.6409999999999999
ILK,-0.6411
SLK,-0.6411
XPNPEP1,-0.6416
BCL6B,-0.6417
WNT1,-0.6418
racecadotril,-0.6420999999999999
MRPL12,-0.6424
TOX2,-0.6426000000000001
U-46619,-0.6428
FOXP3,-0.6429
ALDOC,-0.6429
GPR37,-0.643
GTF2A1,-0.643
NTRK3,-0.6431999999999999
TRAF5,-0.6435
cinanserin,-0.6436
PPP3CA,-0.6446
UXT,-0.6448
ARPC4,-0.6448
YEATS4,-0.6455
MAX,-0.6463
YTHDF1,-0.6468
olaparib,-0.6468
IMPDH1,-0.647
P2RY6,-0.6473
TWF2,-0.6473
FASLG,-0.6473
procaterol,-0.6475
AGT,-0.6475
PMS2P3,-0.6476000000000001
pterostilbene,-0.6484000000000001
OGDH,-0.6484000000000001
HADHA,-0.6485
suloctidil,-0.6485
BCL2L1,-0.6486
ZNF680,-0.6486
ethinyl-estradiol,-0.6487
tyrphostin-46,-0.6489
oxfendazole,-0.649
F7,-0.6493000000000001
roscovitine,-0.6496
TATDN2,-0.6496
otenzepad,-0.65
TIMM17B,-0.6502
MERTK,-0.6503
HOXA2,-0.6504000000000001
FAS,-0.6504000000000001
RNF11,-0.6509
TFAP4,-0.6513
CBS,-0.6514
Serotonin receptor agonist,-0.6514
BMPR1A,-0.6528
TUBB6,-0.653
UQCRB,-0.6534
TCF7,-0.6535
tyrphostin-AG-1288,-0.6537999999999999
KI-8751,-0.6539
OLIG3,-0.654
chenodeoxycholic-acid,-0.6545000000000001
CCNC,-0.6547
ADCY9,-0.6548
palbociclib,-0.6548
TUL-XXI039,-0.6548
ATP5D,-0.6548
splitomycin,-0.655
OR10Z1,-0.6553
KF-38789,-0.6553
cefixime,-0.6556000000000001
KARS,-0.6557999999999999
TIMM17B,-0.6557999999999999
AKAP1,-0.6559
CCND3,-0.6559
SIRT5,-0.6559999999999999
WIPF2,-0.6561
TCIRG1,-0.6561
ZRANB2,-0.6567000000000001
meclozine,-0.6570999999999999
GADD45A,-0.6570999999999999
ROS1,-0.6570999999999999
LY-255283,-0.6572
KIAA0355,-0.6576000000000001
purvalanol-b,-0.6579999999999999
farnesylthiotriazole,-0.6581
SH3BP5,-0.6581
isoquercetin,-0.6581999999999999
DFFA,-0.6589
oxalomalic-acid,-0.6589
ADCK3,-0.659
ARRB1,-0.6593000000000001
CPD,-0.6594
TRIO,-0.6595
MAP4K4,-0.6598
DYNLL1,-0.6604000000000001
OSMR,-0.6605
FAM69A,-0.6607
FBP1,-0.6607
meprylcaine,-0.6607999999999999
KLF6,-0.6609
MAPKAPK5,-0.6609999999999999
PRDX2,-0.6612
TRAFD1,-0.6614
SMURF2,-0.6615000000000001
QL-X-138,-0.6616
IL23R,-0.6618
KDELR2,-0.6618999999999999
CLK1,-0.6620999999999999
HMGB4,-0.6625
SIRT1,-0.6626000000000001
AP2A2,-0.6631
ARHGEF7,-0.6635
phenelzine,-0.6639
XL-147,-0.6640999999999999
PPT,-0.6644
STK39,-0.6647
HERPUD1,-0.6648000000000001
SENP5,-0.6652
IKBKE,-0.6652
EMD-66684,-0.6653
emodic-acid,-0.6654000000000001
DNAJA3,-0.6655
ZNF623,-0.6655
ATG7,-0.6656
BCLAF1,-0.6658
SCH-58261,-0.6659999999999999
SORBS3,-0.6661
CROT,-0.6662
ATP6V1D,-0.6668999999999999
PIPOX,-0.6668999999999999
RO-04-5595,-0.6672
dantrolene,-0.6675
STAMBP,-0.6676000000000001
COX5A,-0.6676000000000001
SUCLG2,-0.6678000000000001
ATF6,-0.6679
byssochlamic-acid,-0.6679
EXOSC4,-0.6684
chlorphenamine,-0.6685
formoterol,-0.6685
AKR1C1,-0.6689
HLA-DRB4,-0.6692
GPR141,-0.6694
AZD-8055,-0.6695
phenamil,-0.6697
PSMD8,-0.67
retinol,-0.67
SYF2,-0.6701
ACTB,-0.6705
PJA1,-0.6706
CYCS,-0.6706
MTTP,-0.6708
Zinc fingers RanBP2 type LOF,-0.6712
cefpodoxime,-0.6714
NDUFB5,-0.6715000000000001
CIRBP,-0.6717
ETS1,-0.6717
CNOT8,-0.6718000000000001
UFD1L,-0.672
flunarizine,-0.6720999999999999
PTPRK,-0.6724
CDC42SE1,-0.6727
PGBD1,-0.6728000000000001
ARF1,-0.6729999999999999
ALK,-0.6734
XPNPEP3,-0.6736
RPS6KA2,-0.6738
ruxolitinib,-0.674
pitavastatin,-0.6742
PHA-793887,-0.675
dextrorphan,-0.6754000000000001
lavendustin-c,-0.6755
APOC2,-0.6759000000000001
STAT3,-0.6759999999999999
VEGFA,-0.6765000000000001
ranitidine,-0.6775
PPAR receptor agonist,-0.6776000000000001
PIK3CG,-0.6777
CREB3L2,-0.6784
BRD-K66782112,-0.6786
terconazole,-0.6786
rutin,-0.6787000000000001
alverine,-0.6787000000000001
CLTA,-0.679
TOLLIP,-0.6793
DENND1B,-0.6795
HMGB1,-0.6796
HSPA9,-0.6797
Bacterial 30S ribosomal subunit inhibitor,-0.6798000000000001
EMF-BCA1-64,-0.6798000000000001
DNAJB2,-0.6803
TP53BP1,-0.6804000000000001
TXNL4B,-0.6806
etodolac,-0.6809999999999999
tenofovir,-0.6812
GPR142,-0.6818000000000001
PHA-665752,-0.6822
SB-366791,-0.6825
TGIF2LY,-0.6825
NME1,-0.6829999999999999
vicriviroc,-0.6829999999999999
PKN2,-0.6829999999999999
diltiazem,-0.6833
PIK3R3,-0.6835
SB-218078,-0.6837000000000001
cortisone,-0.684
fluperlapine,-0.6840999999999999
DNA Replication LOF,-0.6842
dihydroergocristine,-0.6843
AXL,-0.6845
GPR65,-0.6845
RAD1,-0.6845
SULT1A2,-0.6846
TNFRSF10B,-0.6846
CCNL1,-0.6847
SORT1,-0.6847
LPAR3,-0.6847
SCMH1,-0.6849
BUD31,-0.6851
TIMP4,-0.6853
RU-24969,-0.6855
GW-7647,-0.6856
hippeastrine,-0.6857
ZNHIT3,-0.6859000000000001
PSMF1,-0.6861
TCTN1,-0.6862
SCNN1A,-0.6862999999999999
CYP3A5,-0.6864
ZW10,-0.6869
TMEM109,-0.6870999999999999
HYOU1,-0.6873
ZFX,-0.6873999999999999
L-689560,-0.6876000000000001
paxilline,-0.6878
HIPK1,-0.6878
PHTF2,-0.6878
quizartinib,-0.6883
SATB1,-0.6883
HMOX2,-0.6887000000000001
SNAPC1,-0.6892
CDK inhibitor,-0.6892
RASD1,-0.6893
POLR3K,-0.6894
IRF5,-0.6896
SNRK,-0.6901
MT-21,-0.6901999999999999
coumaric-acid,-0.6901999999999999
PTK7,-0.6905
PSEN2,-0.6905
FAIM,-0.691
USP7,-0.6915
rifabutin,-0.6916
ZNF486,-0.6917
GR-32191,-0.6919
ZFP36L1,-0.6922
ELF1,-0.6923999999999999
ACLY,-0.6923999999999999
APOC2,-0.6925
OR52B2,-0.6926000000000001
FABP4,-0.6926000000000001
NVP-BEZ235,-0.6929000000000001
UBE2D3,-0.6934999999999999
meclofenamic-acid,-0.6942
ERAP1,-0.6945999999999999
UBE3C,-0.6948000000000001
RXRA,-0.695
isoeugenol,-0.6951
arachidonyl-trifluoro-methane,-0.6954
ioxaglic-acid,-0.6955
NTRK3,-0.6958
Nucleophosmin inhibitor,-0.6962999999999999
FGF2,-0.6965
ACTB,-0.6965
CD59,-0.6965
NDUFC2,-0.6966
NFE2L2,-0.6968000000000001
TCF12,-0.6975
CDKN1B,-0.6976
IKBKB,-0.6976
JTC-801,-0.6979000000000001
NU-7026,-0.6981
CYP24A1,-0.6981999999999999
SCAND1,-0.6987000000000001
PF-3845,-0.6988
FST,-0.6990999999999999
levcromakalim,-0.6990999999999999
CO-101244,-0.6990999999999999
APOBEC3H,-0.6992
G3BP1,-0.6992
SNX13,-0.6993
AKR1C3,-0.6994
flunisolide,-0.6995999999999999
rimantadine,-0.6997
