drug_name,MB009
TLR4,-0.4955
PRKCQ,-0.49560000000000004
KLHL9,-0.49570000000000003
carbacyclin,-0.49570000000000003
FST,-0.49579999999999996
SB-218078,-0.4962
thioperamide,-0.4968
pepstatin,-0.4971
CERS2,-0.4971
PPARGC1A,-0.4975
STK25,-0.4975
BRD-K57954781,-0.4976
CANX,-0.4976
VRK1,-0.49770000000000003
ZNF607,-0.49829999999999997
TRAP1,-0.4984
sulconazole,-0.4985
RPL22,-0.4989
RERG,-0.49920000000000003
PTGR1,-0.49920000000000003
phylloquinone,-0.4996
PRPF4B,-0.5002
CCNL1,-0.5012
HLA-DRB5,-0.5012
nalbuphine,-0.5014
HMGN5,-0.5014
MASTL,-0.5015
RBP1,-0.5015999999999999
NRIP1,-0.5017
monastrol,-0.5017
HMOX2,-0.5018
verteporfin,-0.502
rosuvastatin,-0.5024000000000001
LRRC4,-0.5024000000000001
DCPS,-0.5027
ZNF418,-0.5028
flunarizine,-0.5033
PRDM1,-0.5035000000000001
HOXA1,-0.5036
PEX19,-0.5036999999999999
rimcazole,-0.5038
remacemide,-0.5039
thapsigargin,-0.5041
WRN,-0.5042
ZFP112,-0.5043
XMD-892,-0.5043
BACE1,-0.5049
GPR39,-0.5051
amperozide,-0.5052
PHRF1,-0.5054
daunorubicin,-0.5055
NKX2-3,-0.5056
RPS16,-0.5058
BU-239,-0.5065999999999999
homoharringtonine,-0.5065999999999999
piperlongumine,-0.5067
HA-1004,-0.5067
KSR2,-0.5071
PLK2,-0.5072
RGS2,-0.5073
AT-7519,-0.5075999999999999
GPR161,-0.5078
azacitidine,-0.5079
KIAA1279,-0.5079
GSTM1,-0.5079
WAY-170523,-0.5082
GR-235,-0.5086999999999999
JWH-015,-0.5091
ketorolac,-0.5093
Akt Signaling LOF,-0.5094
EHF,-0.5094
MBNL1,-0.5095000000000001
PBXIP1,-0.5097999999999999
ribavirin,-0.5103
bisbenzimide,-0.5103
IL13RA2,-0.5104
sirolimus,-0.5107
cefalexin,-0.5107
PHKG2,-0.5108
CBX6,-0.5109
CAMKK2,-0.5111
podophyllotoxin,-0.5112
megestrol,-0.5115
CPD,-0.5115
methylergometrine,-0.5117
GALT,-0.5117
CSF3,-0.512
BRAF,-0.5122
NDUFV2,-0.5123
ATG4D,-0.5127
quinapril,-0.5128
ZNF318,-0.5129
ADCY3,-0.5135000000000001
PPP2R4,-0.514
RO-16-6941,-0.5142
LYPD3,-0.5146999999999999
daunorubicin,-0.5147999999999999
trap-101,-0.5152
L-745870,-0.5161
HLA-DRB4,-0.5166
HOXB13,-0.5166
narciclasine,-0.5183
PIK3R4,-0.5184000000000001
BRD4,-0.5186
STK16,-0.5193
GFPT2,-0.5193
guanabenz,-0.5196999999999999
PI3K inhibitor,-0.5204
ZNF426,-0.5205
deguelin,-0.5213
pinocembrin,-0.5215
C19ORF10,-0.5226
dactinomycin,-0.5233
TFF2,-0.5233
ADRA2C,-0.5233
LAGE3,-0.5244
FABP5,-0.5245000000000001
fenofibrate,-0.5247999999999999
CCND3,-0.5247999999999999
TM7SF2,-0.5249
dihydrexidine,-0.5254
doxepin,-0.5257000000000001
galantamine,-0.526
Serotonin receptor agonist,-0.526
DRD1,-0.5266
phenylbutazone,-0.5271
tizanidine,-0.5274
BAK1,-0.5275
HSD17B2,-0.5277000000000001
FZD8,-0.528
AVA,-0.528
ELOVL6,-0.5281
motesanib,-0.5282
PCM1,-0.5287
moxonidine,-0.5293
SIRT3,-0.5294
PTGFR,-0.5295000000000001
NR3C1,-0.5297
CTSD,-0.5299
lorazepam,-0.53
FOXP3,-0.5301
ZNF136,-0.5303
metoclopramide,-0.5303
indirubin,-0.5304
UTS2R,-0.5304
GRB2,-0.5306000000000001
RFK,-0.5309
ACSL4,-0.531
ANXA7,-0.5312
TBX2,-0.5317000000000001
F7,-0.5318999999999999
SRC inhibitor,-0.5318999999999999
FSD1,-0.5321
IMPA2,-0.5322
TXNDC9,-0.5324
bisindolylmaleimide-ix,-0.5326
SKP1,-0.5326
MGST2,-0.5328
atracurium,-0.5329
CHMP4A,-0.5331
MAST2,-0.5332
PTRF,-0.5333
ANXA7,-0.5335
PIM2,-0.5336
ASL,-0.5338
ASCC3,-0.5339
PHTF2,-0.5339
PSMA8,-0.5341
dihydroergocristine,-0.5345
tyrphostin-46,-0.5353
doxycycline,-0.5356000000000001
TCTN1,-0.5356000000000001
SKF-96365,-0.5357999999999999
COMT,-0.5359
ZFYVE19,-0.536
TAB3,-0.5363
GPR156,-0.5364
ZNF434,-0.5366
MCM6,-0.5367000000000001
NTAN1,-0.5367999999999999
celastrol,-0.537
POLR2D,-0.5371
EPAS1,-0.5373
FGR,-0.5374
PD-166793,-0.5374
STAT1,-0.5376
CASP7,-0.5385
NUSAP1,-0.5387
EI-231,-0.5390999999999999
GABPB2,-0.5392
tetramethylsilane,-0.5393
UQCRC1,-0.5397
EZH2,-0.5398
Ribosomal 40s Subunit LOF,-0.5403
UBP-302,-0.5404
KNDC1,-0.5405
leucodin,-0.5405
CXCL1,-0.5408
LCN2,-0.5409
emetine,-0.541
USP22,-0.5411
LY-255283,-0.5411
L-741742,-0.5411
huperzine-a,-0.5413
P2RY6,-0.5414
clotrimazole,-0.5416
ZFYVE19,-0.5417000000000001
CYP3A5,-0.542
USP12,-0.5428999999999999
RRS1,-0.5432
scopolamine,-0.5433
SMG7,-0.5434
PACSIN3,-0.5437
RCCD1,-0.5437
GDPD5,-0.544
ENO1,-0.5442
PSMB2,-0.5443
HYOU1,-0.5448
NKIRAS2,-0.5449
erythrosine,-0.545
PSEN2,-0.5459
ethinyl-estradiol,-0.5461
montelukast,-0.5465
kenpaullone,-0.5466
DNAJC1,-0.5468
RET,-0.547
PRDX5,-0.5474
ZNF624,-0.5478999999999999
eticlopride,-0.5479999999999999
PSPH,-0.5481
ARL1,-0.5483
BTRC,-0.5486
WRB,-0.5487
HFE,-0.5492
NSC-119889,-0.5494
dactinomycin,-0.5497
NT5DC2,-0.5497
DR-2313,-0.5504
artesunate,-0.5509000000000001
PIK3R4,-0.5512
parachlorophenol,-0.5512
BHMT2,-0.5516
MTERFD1,-0.5517
LZIC,-0.5518
ARHGEF5,-0.5519
lasalocid,-0.5521
VN1R4,-0.5524
BRD-K73610817,-0.5526
caffeine,-0.5528
LDHB,-0.5529999999999999
TAGAP,-0.5533
VEGFB,-0.5533
flunisolide,-0.5538000000000001
pefloxacin,-0.5538000000000001
MYD88,-0.5539999999999999
NME4,-0.5539999999999999
RPA2,-0.5540999999999999
TSHZ3,-0.5544
Nucleophosmin inhibitor,-0.5546
INPP4B,-0.5558
CKS1B,-0.556
IL27,-0.556
PAK1,-0.5564
NKX2-5,-0.5566
TARS,-0.5572
fexofenadine,-0.5576
PSMB7,-0.5576
APPBP2,-0.5581
TTC3,-0.5583
indapamide,-0.5583
PAX8,-0.5585
reversine,-0.5585
PPIF,-0.5585
RPS6,-0.5587
GTF2E2,-0.5588000000000001
IGFBP2,-0.5589999999999999
PRR7,-0.5589999999999999
CDC7,-0.5590999999999999
PROKR1,-0.5594
PTPRG,-0.5594
SLC22A5,-0.5596
fludrocortisone,-0.5604
nor-binaltorphimine,-0.5606
GSK-1059615,-0.5614
PHF21B,-0.5614
RPF1,-0.5615
ADK,-0.5615
F2R,-0.5616
RRP8,-0.5616
alvocidib,-0.5618
UBL5,-0.5618
VGLL4,-0.562
NRAS,-0.5623
NCOR2,-0.5624
MCM8,-0.5624
ULK3,-0.5626
naloxone,-0.5627
GNB1L,-0.5628
RO-60-0175,-0.563
UGDH,-0.563
amlodipine,-0.5631
FEN1,-0.5631
SNF8,-0.5632
cotinine,-0.5633
RNGTT,-0.5636
tyrphostin-AG-556,-0.5638000000000001
EBP,-0.564
RAB27A,-0.5644
DDR1,-0.5645
PPP3R2,-0.5648
AKR1A1,-0.565
risperidone,-0.5654
sarmentogenin,-0.5655
FZD5,-0.5655
HSD17B11,-0.5656
RNF14,-0.5658
naphazoline,-0.5659000000000001
B4GALT3,-0.5660000000000001
BRD-K34437622,-0.5660000000000001
RDBP,-0.5661
FOLR1,-0.5667
PLCG2,-0.5668
STAT3,-0.5669
triciribine,-0.5671
buflomedil,-0.5671
CIRBP,-0.5674
AG-592,-0.5679
HAT1,-0.5679
SMAD1,-0.5682
tibolone,-0.5683
OVCA2,-0.5685
ZBTB25,-0.5685
SCH-442416,-0.5688
QRSL1,-0.569
tetramisole,-0.5690999999999999
LTBR,-0.5694
UBE2L3,-0.5694
TGFBR2,-0.57
RYK,-0.5700999999999999
DMAB-anabaseine,-0.5703
eplerenone,-0.5703
RPS14,-0.5704
PDAP1,-0.5704
ZNF490,-0.5705
CTSK,-0.5706
PRMT2,-0.5706
ERCC1,-0.5707
oxybuprocaine,-0.5707
niguldipine,-0.5708
Topoisomerase inhibitor,-0.5710000000000001
MNAT1,-0.5710999999999999
VAMP7,-0.5713
BBS9,-0.5717
BRD-K58033748,-0.5719
RDH14,-0.5722
FHL2,-0.5722
MAP3K4,-0.5724
PTB1,-0.5727
auranofin,-0.5727
ZFAND6,-0.5729
OBAA,-0.573
ATP5D,-0.5734
bromfenac,-0.5735
L-741626,-0.5737
GAMT,-0.5742
6-benzylaminopurine,-0.5744
PPAT,-0.575
SC-68376,-0.5751
CGP-60474,-0.5751
UBC,-0.5754
AURKAIP1,-0.5754
tetrindole,-0.5756
JLK-6,-0.5757
MTOR inhibitor,-0.5760000000000001
DTNA,-0.5760000000000001
DNA Replication LOF,-0.5761
SMOX,-0.5765
PPP1CC,-0.5766
SCYL3,-0.5769
HOOK2,-0.5771999999999999
ACLY,-0.5776
TRAF5,-0.5778
propafenone,-0.5779
BRD-K30064966,-0.5781000000000001
camptothecin,-0.5782
HSBP1,-0.5785
CO-102862,-0.5785
cinanserin,-0.5786
NSFL1C,-0.5789
AZD-8055,-0.5794
SATB2,-0.5795
DMTF1,-0.5795
tivozanib,-0.5795
CSNK2A1,-0.5797
bis-tyrphostin,-0.5799
WARS2,-0.5799
isoreserpine,-0.5801
austricine,-0.5806
HMOX2,-0.5806
CASP14,-0.5807
PDAP1,-0.581
propylpyrazole,-0.5811
BRD-A94297859,-0.5811
SERINC3,-0.5813
APOH,-0.5816
EPHB4,-0.5817
IL2,-0.5817
calmidazolium,-0.5821999999999999
NFKBIA,-0.5826
ASRGL1,-0.5829
edrophonium,-0.5831000000000001
nialamide,-0.5832
GNAS,-0.5834
oxyphenonium,-0.5837
AGT,-0.584
ACO2,-0.5843
pargyline,-0.5848
ZD-7114,-0.5849
PRDM7,-0.5851
BLZF1,-0.5854
TLK2,-0.5855
KU-0060648,-0.5857
MB,-0.586
APOBEC3H,-0.5863
RFX4,-0.5875
benzatropine,-0.5878
RRAGC,-0.5878
IL1R1,-0.5879
CDX2,-0.5882000000000001
STAT1,-0.5889
DDB2,-0.589
GW-1929,-0.5893
methandriol,-0.5893
equilin,-0.5893999999999999
vesamicol,-0.5893999999999999
clomethiazole,-0.5898
ILK,-0.5902000000000001
TRAFD1,-0.5903
PSME1,-0.5903
TP53RK,-0.5904
SOS1,-0.5904
YARS,-0.5907
STK33,-0.5914
AKR1A1,-0.5917
ZNF317,-0.5919
PSRC1,-0.5919
BRD-K91781484,-0.5920000000000001
USP6NL,-0.5922
TNFAIP1,-0.5924
HUS1,-0.5927
HG-6-64-01,-0.5928
SB-205607,-0.5928
WT1,-0.5928
bupropion,-0.593
HDGFRP3,-0.5931000000000001
TNFRSF18,-0.5937
carprofen,-0.5937
DY-131,-0.5938
APOBEC3H,-0.5938
selinidin,-0.5939
quinidine,-0.5941
L-655240,-0.5942000000000001
CGP-13501,-0.5942000000000001
Phospholipases GOF,-0.5943999999999999
taurocholic-acid,-0.5946
ASGR2,-0.5949
LSP1,-0.5956
limonin,-0.5958
TK1,-0.5959
STAT6,-0.596
tacrine,-0.5961
tiagabine,-0.5962
CAY-10578,-0.5963
RIPK3,-0.5964
GATA6,-0.5976
SP110,-0.5977
TCIRG1,-0.5988
DAP,-0.5991
IQGAP1,-0.5992000000000001
metergoline,-0.5993999999999999
SA-792987,-0.5995
suloctidil,-0.5999
AFF1,-0.6003000000000001
HSPA9,-0.6004999999999999
STK16,-0.6006
F3,-0.6008
MAPK8,-0.6008
zeranol,-0.6011
IDH3A,-0.6013000000000001
CSNK1D,-0.6014
TUBB6,-0.6014
CMAS,-0.6017
COG4,-0.6017
thiorphan,-0.6017
PLA2G12B,-0.6017
ATMIN,-0.6019
POLR3K,-0.6019
NUMA1,-0.6021
RPN1,-0.6026
PRMT2,-0.603
VRK2,-0.603
tyrphostin-AG-825,-0.6031
cabergoline,-0.6035
LE-300,-0.6036
NOX1,-0.604
SKIV2L,-0.6041
ASGR2,-0.6043
INHBE,-0.6048
NFAT5,-0.6049
J-104129,-0.605
tegaserod,-0.605
tipifarnib-P2,-0.6052000000000001
MAP2K5,-0.6058
Proteasome Pathway LOF,-0.606
CNPY3,-0.6064
clobetasol,-0.6064
GRK6,-0.6065999999999999
cyclophosphamide,-0.6067
EIF4B,-0.6069
isradipine,-0.6072
olmesartan,-0.6072
NR0B2,-0.6074
RBM34,-0.6074
UBB,-0.6074
venlafaxine,-0.6074
TFMPP,-0.6075
methyl-angolensate,-0.6079
MED7,-0.6082
GDPD5,-0.6082
lylamine,-0.6085
FABP4,-0.6085
FGFR2,-0.6086
CALM2,-0.6086
PHF2,-0.6087
Angiotensin receptor antagonist,-0.6087
mebendazole,-0.6093999999999999
RAF1,-0.6097
estradiol,-0.6099
EBPC,-0.6101
FASLG,-0.6106
phenformin,-0.6106
MEST,-0.6107
RUFY1,-0.6107
DERL1,-0.6113000000000001
nizatidine,-0.6114
GFOD1,-0.6114
SMARCE1,-0.6117
CHMP4A,-0.612
oxalomalic-acid,-0.612
PFKL,-0.612
GGH,-0.6122
LIPT1,-0.6122
BRAP,-0.6128
aminopentamide,-0.6129
MFHAS1,-0.6137
RNF11,-0.6139
byssochlamic-acid,-0.6141
trazodone,-0.6142
METTL1,-0.6144
diclofenamide,-0.6147
BRD-A53107311,-0.6152000000000001
RXFP1,-0.6153
TP53BP1,-0.6153
DDOST,-0.6154
TUBA1A,-0.6157
ZNF212,-0.6159
tyrphostin-47,-0.6164000000000001
FDX1,-0.6164999999999999
ERCC5,-0.6165999999999999
"4,5,6,7-tetrabromobenzotriazole",-0.6171
ZPBP2,-0.6174000000000001
LDHA,-0.6177
tiotidine,-0.6179
eicosadienoic-acid,-0.6181
saracatinib,-0.6183
ANXA5,-0.6185
TAF1B,-0.6187
KLHL9,-0.6192
SYK,-0.6192
IKK-2-inhibitor-V,-0.6192
tyrphostin-AG-527,-0.6194
ITPR3,-0.6195
Toll like receptors LOF,-0.6195
CRADD,-0.6197
PSMB1,-0.6199
NNC-63-0532,-0.6199
CDK9,-0.62
fluspirilene,-0.6202000000000001
OVOL2,-0.6202000000000001
NSFL1C,-0.6211
EDN1,-0.6212
diclofenac,-0.6212
balsalazide,-0.6215999999999999
EYA1,-0.6215999999999999
NDUFA1,-0.6217
TOP1,-0.6219
UGT1A3,-0.6219
flutamide,-0.6221
ZNF134,-0.6224000000000001
vinblastine,-0.6229
LZIC,-0.6233
SCMH1,-0.6235
DENND2D,-0.6236
DUSP22,-0.6241
Bacterial DNA gyrase inhibitor,-0.6242
NOTCH2,-0.6244
moracizine,-0.6244
antimycin-a,-0.6246
UBE4A,-0.6247
MECP2,-0.6249
CLK1,-0.625
vicriviroc,-0.6258
fenobam,-0.6259
PRPF4B,-0.6262
TSPAN8,-0.6264
SPRY1,-0.6264
saquinavir,-0.6265
CAV1,-0.6269
mephenytoin,-0.627
cromakalim,-0.6271
PTGFR,-0.6273
picrotoxin,-0.6275
SRM,-0.6275
ZNF57,-0.6275
5-nonyloxytryptamine,-0.6275
chromomycin-a3,-0.6282
SA-63133,-0.6282
UBAP2L,-0.6282
EIF2B3,-0.6284000000000001
TIMP4,-0.6286
xanthoxyline,-0.6286999999999999
SORD,-0.6291
NDUFS4,-0.63
TRIM2,-0.6305
fenbufen,-0.6308
SSR-69071,-0.6308
ATP2A2,-0.6311
ampiroxicam,-0.6312
FBXL20,-0.6314
IL2RB,-0.6321
TRIM13,-0.6325
NPSR1,-0.6327
oleoylethanolamide,-0.6328
RAB3GAP1,-0.6329
CD59,-0.6331
digitoxin,-0.6332
tenofovir,-0.6332
RO-25-6981,-0.6333
RPS15A,-0.6335000000000001
U-46619,-0.6338
SLC25A28,-0.6339
COX5A,-0.634
RGS19,-0.634
CD14,-0.6344
alitretinoin,-0.6347999999999999
zoxazolamine,-0.6349
DIABLO,-0.6352
POLR3K,-0.6353
CCL2,-0.6353
BRD-K53780220,-0.6355
RPA1,-0.6357
PCNA,-0.6358
CANT1,-0.636
BHMT,-0.6361
LPAR1,-0.6364
PIK-90,-0.6368
ESD,-0.6368
sirolimus,-0.6369
ID3,-0.637
KDELR2,-0.6371
ethotoin,-0.6378
cirazoline,-0.638
benzyl-quinazolin-4-yl-amine,-0.6381
GPC1,-0.6383
UBAP1,-0.6383
CDK7,-0.6383
delcorine,-0.6385000000000001
linopirdine,-0.6385000000000001
ASF1A,-0.6388
RXRA,-0.6391
ticlopidine,-0.6401
EZH1,-0.6404000000000001
EFCAB2,-0.6406000000000001
FASLG,-0.6408
bulleyaconitine-a,-0.6409
acepromazine,-0.6425
BCCIP,-0.6425
PCBD1,-0.6426000000000001
ORC1,-0.6429
STRN4,-0.6434000000000001
SFPQ,-0.6435
CBS,-0.6436
SLC30A2,-0.6439
FECH,-0.644
YTHDF1,-0.6445000000000001
TXLNA,-0.6446
nefazodone,-0.6451
acetylcholine,-0.6452
WDR6,-0.6453
ZNF662,-0.6454000000000001
oligomycin-c,-0.6456000000000001
glipizide,-0.6457999999999999
DCXR,-0.6461
doxorubicin,-0.6462
ADH5,-0.6469
QPCT,-0.6469
Mitochondrial complex IV LOF,-0.647
EXT1,-0.6470999999999999
GTF2A1,-0.6473
GGA2,-0.6476000000000001
LSS,-0.6476999999999999
FDFT1,-0.6479
tienilic-acid,-0.6479
phenazopyridine,-0.6479
RORC,-0.6486
BATF3,-0.6487999999999999
Potassium channel blocker,-0.6489
BW-B70C,-0.6492
GSK-1070916,-0.6493000000000001
OGFOD1,-0.6494
PC,-0.6495000000000001
nicotine,-0.6496999999999999
APOA1,-0.6496999999999999
RPS10,-0.6502
CASP6,-0.6503
SCNN1A,-0.6511
NME9,-0.6516
HTMT,-0.6518
CERS3,-0.6523
butabindide,-0.6526000000000001
CKB,-0.6526000000000001
JAG1,-0.6529
PRKCH,-0.6529
SSBP2,-0.6533
HCFC2,-0.6536
TMEM11,-0.6537999999999999
SLC3A2,-0.654
ceramide,-0.6542
SID-26681509,-0.6544
TSC22D1,-0.6547
HOXC9,-0.6548999999999999
rizatriptan,-0.655
NMT1,-0.6555
phentermine,-0.6557
granisetron,-0.6557999999999999
DAXX,-0.6561
SMNDC1,-0.6562
ADA,-0.6563
SIB-1757,-0.6567000000000001
HOPX,-0.6568
VPS72,-0.6575
ROS1,-0.6575
HMMR,-0.6578
GM2A,-0.6578
MMP1,-0.6581
CTPS,-0.6581999999999999
PEX19,-0.6585
ARRB1,-0.6595
ARNT2,-0.6603
CSNK1E,-0.6609999999999999
SACM1L,-0.6611
temsirolimus,-0.6615000000000001
carbidopa,-0.6618999999999999
MTHFD1,-0.6618999999999999
HPD,-0.6620999999999999
AG-14361,-0.6622
pidorubicine,-0.6631
ioxaglic-acid,-0.6633
ZRANB2,-0.6638
ilomastat,-0.664
calmidazolium,-0.6645
STAT5B,-0.6646
ALG5,-0.6646
TOMM22,-0.665
BNIP3,-0.6655
ENTPD6,-0.6657
POLG2,-0.6663
FURIN,-0.6665000000000001
FECH,-0.6668000000000001
C2,-0.667
FOXA3,-0.6672
nafcillin,-0.6674
SLC29A1,-0.6677
S1PR3,-0.6679
FGG,-0.6681
diflorasone,-0.6681999999999999
NPDC1,-0.6681999999999999
RPL11,-0.6687000000000001
XPO7,-0.669
brucine,-0.6696
TPD52L2,-0.6697
BMI1,-0.6697
MT-21,-0.6701999999999999
CDKAL1,-0.6701999999999999
MAPKAPK5,-0.6703
MTOR,-0.6711
HLA-DMB,-0.6713
ZNF296,-0.6729
EIF4EBP3,-0.6733
QRSL1,-0.6735
JTC-801,-0.6736
mosapride,-0.6736
hydrocotarnine,-0.6736
paxilline,-0.6736
famotidine,-0.674
captopril,-0.6740999999999999
ouabain,-0.6744
SMAD2,-0.6745
flavanone,-0.6745
LSM6,-0.6746
ZNF92,-0.6748000000000001
ATF4,-0.6748999999999999
FOXR1,-0.675
DMP-543,-0.675
pipamperone,-0.6751
ARPP19,-0.6756
PHF10,-0.6757
EIF2S2,-0.6759000000000001
CCT8,-0.6759000000000001
SPP1,-0.6762999999999999
ZNF426,-0.6762999999999999
myriocin,-0.6764
TBC1D2B,-0.6768000000000001
PTGS2,-0.6769
B4GALT4,-0.6769
HPGD,-0.6774
ASS1,-0.6775
PHKA1,-0.6778
ST7,-0.6779000000000001
SLC7A9,-0.6781
FEZ2,-0.6781999999999999
MEGF9,-0.6785
PSAT1,-0.6787000000000001
maprotiline,-0.6789000000000001
NAIP,-0.6789000000000001
CTSL1,-0.6790999999999999
ADORA2B,-0.6792
GPR65,-0.6793
AG-879,-0.6794
CCMQ,-0.6795
HEXB,-0.6799
IGF-1 inhibitor,-0.68
AKAP9,-0.6801999999999999
PKIG,-0.6803
KNG1,-0.6812
DHRS3,-0.6812999999999999
DNQX,-0.6815000000000001
TXNRD1,-0.6816
MERTK,-0.6817
LIPH,-0.6818000000000001
P2RY12,-0.6820999999999999
NDUFC2,-0.6822
HDAC8,-0.6823
TP53,-0.6823999999999999
KBTBD2,-0.6826000000000001
KIN,-0.6831999999999999
SAP18,-0.6834
ryuvidine,-0.6840999999999999
EXOC3,-0.6846
L-BSO,-0.6847
STK36,-0.685
CBR3,-0.6851
DEK,-0.6855
daunorubicin,-0.6856
KISS1R,-0.6857
EIF2B2,-0.6857
NNC-711,-0.6858
ITGB1BP1,-0.6858
FAIM,-0.6859999999999999
RX-821002,-0.6859999999999999
KIN001-244,-0.6861
ATF2,-0.6861
vincristine,-0.6862999999999999
RGS18,-0.6866
PRKACA,-0.6868000000000001
ZNF623,-0.6868000000000001
nisoxetine,-0.6872
ritodrine,-0.6872
CETN2,-0.6872
CBR1,-0.6876000000000001
ATOX1,-0.6878
arachidonamide,-0.688
BRD-K52219182,-0.6884999999999999
dihydrosamidin,-0.6892
RASA1,-0.6892
PRCC,-0.6896
ZPBP2,-0.6898000000000001
CGP-53353,-0.6901
XE-991,-0.6901
AKT-inhibitor-IV,-0.6903
iodoacetic-acid,-0.6904
KIAA0494,-0.6907
ATF6,-0.691
ACOT9,-0.6911
PSB-06126,-0.6912
metronidazole,-0.6912
benzopurpurin-4b,-0.6919
methapyrilene,-0.6920000000000001
NDUFA4,-0.6920999999999999
dipropyl-dopamine,-0.6923999999999999
SB-203580,-0.6923999999999999
UBASH3A,-0.693
rifabutin,-0.6931
SCARB1,-0.6931999999999999
benzylpenicillin,-0.6934
nitrendipine,-0.6943
ambelline,-0.6944
PKA inhibitor,-0.6944
RNF166,-0.6945
AKT1,-0.6948000000000001
FIS1,-0.6949
SIAH1,-0.6955
GATA2,-0.6956
GTF2F2,-0.6957
HGS,-0.696
VKORC1,-0.6962
PLP2,-0.6962999999999999
S100A4,-0.6964
SCH-28080,-0.6973
POLB,-0.6973
PDHX,-0.6973999999999999
gibberellic-acid,-0.6978
PRKAB2,-0.698
SEC61A2,-0.6984999999999999
ALK,-0.6987000000000001
RIT1,-0.6987000000000001
RS-17053,-0.6989
TCFL5,-0.6992
C16ORF80,-0.6995
fluconazole,-0.6995
NAN-190,-0.6995
SARS,-0.6995
RAB7A,-0.6995999999999999
RFWD2,-0.7004
ETNK1,-0.7008
TEX10,-0.7009000000000001
helveticoside,-0.7009000000000001
NUP133,-0.7012999999999999
topotecan,-0.7014
scopoline,-0.7014
maackiain,-0.7014
leflunomide,-0.7016
RCAN1,-0.7020000000000001
NOXA1,-0.7025
SOAT2,-0.7029000000000001
GCA,-0.7029000000000001
ING3,-0.703
ZNF418,-0.7031999999999999
C1QTNF6,-0.7034
diphenhydramine,-0.7034999999999999
NEK7,-0.7034999999999999
tangeritin,-0.7037
triflupromazine,-0.7038
HIPK1,-0.7039
OPN3,-0.7040000000000001
ZAK,-0.7042
AM-404,-0.7043
ZNF673,-0.7043
MYL6,-0.7048000000000001
mifobate,-0.7053
BRD-K12401458,-0.7054
larixinic-acid,-0.7054
NT5C2,-0.7056
PLP2,-0.7062999999999999
nefopam,-0.7065
SKP2,-0.7071999999999999
BRL-54443,-0.7071999999999999
tetrahydrocannabinol-7-oic-acid,-0.7073
NAB1,-0.7073999999999999
SKF-81297,-0.7075
GTF2A2,-0.7076
HMGB3,-0.7078
piretanide,-0.7084
5-iodotubercidin,-0.7084
RAP1A,-0.7088
WTAP,-0.7091
tacedinaline,-0.7092
PJA2,-0.7093
EHHADH,-0.7095999999999999
protopine,-0.7097
cyclopiazonic-acid,-0.71
NDRG1,-0.7101999999999999
RARG,-0.7103
MAP3K14,-0.7105
SOX5,-0.7106999999999999
GPX4,-0.7108
UGT1A1,-0.7114
EI-247,-0.7116
D-4476,-0.7118000000000001
ZNF599,-0.7118000000000001
PSMD8,-0.7118000000000001
DGCR14,-0.7119
NAS-181,-0.7120000000000001
KDR,-0.7121
ERCC6L,-0.7128
LSP1,-0.7128
mesna,-0.7129000000000001
ATR,-0.7132
FLI1,-0.7134
GPC1,-0.7138
HSPG2,-0.7141
POLR1C,-0.7143
ITPR1,-0.7143
EXT2,-0.7147
ZNF563,-0.7149
H-7,-0.7151000000000001
PISD,-0.7158
EAPP,-0.7158
CHMP2A,-0.7159
LANCL1,-0.7159
AM-92016,-0.7164
PARN,-0.7165
Heat shock 70kDa proteins LOF,-0.7165
SPTLC2,-0.7168000000000001
PHA-793887,-0.7169
rimantadine,-0.7170000000000001
SLC2A2,-0.7172
apigenin,-0.7173
BRD-A12633378,-0.7173
QPCT,-0.7176
CCBL1,-0.7177
fluvoxamine,-0.7178
crizotinib,-0.7178
CHRM3,-0.7181000000000001
diprotin-a,-0.7182
sulpiride,-0.7182
POLB,-0.7182999999999999
SH3BP5,-0.7182999999999999
quercetin,-0.7184999999999999
ABCC3,-0.7193
methylene-blue,-0.7193999999999999
P4HA2,-0.7199
BAX-channel-blocker,-0.7199
FAM3C,-0.7201000000000001
TCPOBOP,-0.7203
APEX1,-0.7203
CKS1B,-0.7206
flavokavain-b,-0.7206999999999999
PARN,-0.7209
UCHL1,-0.7214
PBK,-0.7218000000000001
NPEPL1,-0.7218000000000001
ARAP1,-0.7222
MAGED1,-0.7226
EGLN3,-0.7232
methysergide,-0.7232999999999999
SSX2,-0.7232999999999999
dubinidine,-0.7234
KIF21B,-0.7234
B3GNT1,-0.7238
CCNF,-0.7239
papaverine,-0.7241
SMURF2,-0.7241
PDLIM4,-0.7243999999999999
AXL,-0.7254
TSC22D3,-0.7262000000000001
BI-78D3,-0.7265999999999999
MTTP,-0.7267
TAP1,-0.7272
SERPINA6,-0.7273999999999999
GCAT,-0.7273999999999999
ABCC3,-0.7276
SB-258585,-0.7279000000000001
PDPK1,-0.728
PHCCC,-0.728
troglitazone,-0.728
NTRK3,-0.7281
IL6R,-0.7282
RU-24969,-0.7282
FUT1,-0.7283
WTAP,-0.7283
PLK1,-0.7284
ZNF678,-0.7286
ZMIZ1,-0.7286
PLAUR,-0.7289
dihydroergocristine,-0.7290000000000001
FCCP,-0.7295
amantadine,-0.7295
bosutinib,-0.7298
Ubiquitin-specific peptidases LOF,-0.7302
LACC1,-0.7302
TBX20,-0.7302
MAP2K6,-0.7304999999999999
